frequency,Dynamic_BAL_njobs500_mode0_L2_norm_flow_time,Dynamic_BAL_njobs500_mode0_maximum_flow_time,Dynamic_BAL_njobs500_mode1_L2_norm_flow_time,Dynamic_BAL_njobs500_mode1_maximum_flow_time,Dynamic_BAL_njobs500_mode2_L2_norm_flow_time,Dynamic_BAL_njobs500_mode2_maximum_flow_time,Dynamic_BAL_njobs500_mode4_L2_norm_flow_time,Dynamic_BAL_njobs500_mode4_maximum_flow_time,Dynamic_BAL_njobs500_mode8_L2_norm_flow_time,Dynamic_BAL_njobs500_mode8_maximum_flow_time,Dynamic_BAL_njobs500_mode16_L2_norm_flow_time,Dynamic_BAL_njobs500_mode16_maximum_flow_time
65536,359362.600180,20595.000000,359362.600180,20595.000000,359362.600180,20595.000000,359362.600180,20595.000000,359362.600180,20595.000000,359362.600180,20595.000000
4,233574.617382,5522.000000,233574.617382,5522.000000,233574.617382,5522.000000,233574.617382,5522.000000,233574.617382,5522.000000,233574.617382,5522.000000
2,438298.185406,26354.000000,438298.185406,26354.000000,438298.185406,26354.000000,438298.185406,26354.000000,438298.185406,26354.000000,438298.185406,26354.000000
16,823972.770688,14762.000000,823972.770688,14762.000000,823972.770688,14762.000000,823972.770688,14762.000000,823972.770688,14762.000000,823972.770688,14762.000000
8192,1132792.101490,24795.000000,1132792.101490,24795.000000,1132792.101490,24795.000000,1132792.101490,24795.000000,1132792.101490,24795.000000,1132792.101490,24795.000000
256,744275.155686,25497.000000,744275.155686,25497.000000,744275.155686,25497.000000,744275.155686,25497.000000,744275.155686,25497.000000,744275.155686,25497.000000
8,803024.104590,13116.000000,803024.104590,13116.000000,803024.104590,13116.000000,803024.104590,13116.000000,803024.104590,13116.000000,803024.104590,13116.000000
32,882592.739229,24217.000000,882592.739229,24217.000000,882592.739229,24217.000000,882592.739229,24217.000000,882592.739229,24217.000000,882592.739229,24217.000000
32768,2121630.918642,34710.000000,2121630.918642,34710.000000,2121630.918642,34710.000000,2121630.918642,34710.000000,2121630.918642,34710.000000,2121630.918642,34710.000000
128,1082006.127210,25603.000000,1082006.127210,25603.000000,1082006.127210,25603.000000,1082006.127210,25603.000000,1082006.127210,25603.000000,1082006.127210,25603.000000
2048,1205009.108705,26109.000000,1205009.108705,26109.000000,1205009.108705,26109.000000,1205009.108705,26109.000000,1205009.108705,26109.000000,1205009.108705,26109.000000
16384,806967.376754,22338.000000,806967.376754,22338.000000,806967.376754,22338.000000,806967.376754,22338.000000,806967.376754,22338.000000,806967.376754,22338.000000
64,1209968.950704,19322.000000,1209968.950704,19322.000000,1209968.950704,19322.000000,1209968.950704,19322.000000,1209968.950704,19322.000000,1209968.950704,19322.000000
4096,1313640.676201,22764.000000,1313640.676201,22764.000000,1313640.676201,22764.000000,1313640.676201,22764.000000,1313640.676201,22764.000000,1313640.676201,22764.000000
1024,1449483.485631,24761.000000,1449483.485631,24761.000000,1449483.485631,24761.000000,1449483.485631,24761.000000,1449483.485631,24761.000000,1449483.485631,24761.000000
512,1249969.466345,27911.000000,1249969.466345,27911.000000,1249969.466345,27911.000000,1249969.466345,27911.000000,1249969.466345,27911.000000,1249969.466345,27911.000000
