frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
16,370697.350066,7020.000000,370697.350066,7020.000000,370697.350066,7020.000000,370697.350066,7020.000000,370697.350066,7020.000000,370697.350066,7020.000000
2,279199.646241,4797.000000,279199.646241,4797.000000,279199.646241,4797.000000,279199.646241,4797.000000,279199.646241,4797.000000,279199.646241,4797.000000
4,564144.089058,9644.000000,564144.089058,9644.000000,564144.089058,9644.000000,564144.089058,9644.000000,564144.089058,9644.000000,564144.089058,9644.000000
128,535029.315538,9406.000000,535029.315538,9406.000000,535029.315538,9406.000000,535029.315538,9406.000000,535029.315538,9406.000000,535029.315538,9406.000000
512,570588.506724,10295.000000,570588.506724,10295.000000,570588.506724,10295.000000,570588.506724,10295.000000,570588.506724,10295.000000,570588.506724,10295.000000
32,636834.626953,11143.000000,637390.365836,12489.000000,636834.626953,11143.000000,636834.626953,11143.000000,636834.626953,11143.000000,636834.626953,11143.000000
8,663425.408785,10836.000000,663425.408785,10836.000000,663425.408785,10836.000000,663425.408785,10836.000000,663425.408785,10836.000000,663425.408785,10836.000000
16384,1343215.232711,26483.000000,1343638.133185,26483.000000,1343215.232711,26483.000000,1343215.232711,26483.000000,1343215.232711,26483.000000,1343215.232711,26483.000000
256,1352923.284150,20140.000000,1352923.284150,20140.000000,1352923.284150,20140.000000,1352923.284150,20140.000000,1352923.284150,20140.000000,1352923.284150,20140.000000
64,934800.462580,15176.000000,934800.462580,15176.000000,934800.462580,15176.000000,934800.462580,15176.000000,934800.462580,15176.000000,934800.462580,15176.000000
4096,1213207.291328,20294.000000,1213207.291328,20294.000000,1213207.291328,20294.000000,1213207.291328,20294.000000,1213207.291328,20294.000000,1213207.291328,20294.000000
1024,1086264.034639,19252.000000,1086264.034639,19252.000000,1086264.034639,19252.000000,1086264.034639,19252.000000,1086264.034639,19252.000000,1086264.034639,19252.000000
8192,1007228.616334,15901.000000,1007228.616334,15901.000000,1007228.616334,15901.000000,1007228.616334,15901.000000,1007228.616334,15901.000000,1007228.616334,15901.000000
65536,1370428.302716,27859.000000,1370428.302716,27859.000000,1370428.302716,27859.000000,1370428.302716,27859.000000,1370428.302716,27859.000000,1370428.302716,27859.000000
2048,1691992.254014,28927.000000,1691992.254014,28927.000000,1691992.254014,28927.000000,1691992.254014,28927.000000,1691992.254014,28927.000000,1691992.254014,28927.000000
32768,4002288.547202,55938.000000,4002288.547202,55938.000000,4002288.547202,55938.000000,4002288.547202,55938.000000,4002288.547202,55938.000000,4002288.547202,55938.000000
