frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
65536,334681.592204,334681.592204,334681.592204,334681.592204,334681.592204,334681.592204
16384,213888.956188,214205.427399,214205.427399,214205.427399,214205.427399,214205.427399
8,427662.078698,427662.078698,427662.078698,427662.078698,427662.078698,427662.078698
4,513607.270610,513607.270610,513607.270610,513607.270610,513607.270610,513607.270610
32,739917.411426,739917.411426,739917.411426,739917.411426,739917.411426,739917.411426
2,518196.568573,518196.568573,518196.568573,518196.568573,518196.568573,518196.568573
256,637902.657841,637920.842407,637920.842407,637920.842407,637920.842407,637920.842407
32768,842123.793581,851703.285585,851703.285585,851703.285585,851703.285585,851703.285585
1024,827119.864288,827276.298094,827276.298094,827276.298094,827276.298094,827276.298094
64,727506.554333,727506.554333,727506.554333,727506.554333,727506.554333,727506.554333
2048,1181326.949324,1181326.949324,1181326.949324,1181326.949324,1181326.949324,1181326.949324
16,926743.225664,926743.225664,926743.225664,926743.225664,926743.225664,926743.225664
512,1169633.600211,1169633.600211,1169633.600211,1169633.600211,1169633.600211,1169633.600211
128,1268476.077921,1268476.077921,1268476.077921,1268476.077921,1268476.077921,1268476.077921
8192,1891201.598239,1891201.598239,1891201.598239,1891201.598239,1891201.598239,1891201.598239
4096,2249526.576617,2249526.576617,2249526.576617,2249526.576617,2249526.576617,2249526.576617
