frequency,Dynamic_BAL_njobs200_mode0_L2_norm_flow_time,Dynamic_BAL_njobs200_mode0_maximum_flow_time,Dynamic_BAL_njobs200_mode1_L2_norm_flow_time,Dynamic_BAL_njobs200_mode1_maximum_flow_time,Dynamic_BAL_njobs200_mode2_L2_norm_flow_time,Dynamic_BAL_njobs200_mode2_maximum_flow_time,Dynamic_BAL_njobs200_mode4_L2_norm_flow_time,Dynamic_BAL_njobs200_mode4_maximum_flow_time,Dynamic_BAL_njobs200_mode8_L2_norm_flow_time,Dynamic_BAL_njobs200_mode8_maximum_flow_time,Dynamic_BAL_njobs200_mode16_L2_norm_flow_time,Dynamic_BAL_njobs200_mode16_maximum_flow_time
8,501181.910718,8491.000000,501181.910718,8491.000000,501181.910718,8491.000000,501181.910718,8491.000000,501181.910718,8491.000000,501181.910718,8491.000000
65536,377154.777435,10075.000000,377154.777435,10075.000000,377154.777435,10075.000000,377154.777435,10075.000000,377154.777435,10075.000000,377154.777435,10075.000000
64,1006364.484989,19158.000000,1006364.484989,19158.000000,1006364.484989,19158.000000,1006364.484989,19158.000000,1006364.484989,19158.000000,1006364.484989,19158.000000
2,450511.396219,8906.000000,450511.396219,8906.000000,450511.396219,8906.000000,450511.396219,8906.000000,450511.396219,8906.000000,450511.396219,8906.000000
512,803100.087042,15553.000000,803363.845897,15553.000000,803100.087042,15553.000000,803100.087042,15553.000000,803100.087042,15553.000000,803100.087042,15553.000000
32,852014.973190,17397.000000,852014.973190,17397.000000,852014.973190,17397.000000,852014.973190,17397.000000,852014.973190,17397.000000,852014.973190,17397.000000
4,641471.600280,12182.000000,641471.600280,12182.000000,641471.600280,12182.000000,641471.600280,12182.000000,641471.600280,12182.000000,641471.600280,12182.000000
256,837827.901833,15997.000000,837827.901833,15997.000000,837827.901833,15997.000000,837827.901833,15997.000000,837827.901833,15997.000000,837827.901833,15997.000000
16,981083.000728,16074.000000,981083.000728,16074.000000,981083.000728,16074.000000,981083.000728,16074.000000,981083.000728,16074.000000,981083.000728,16074.000000
128,1063716.039807,19145.000000,1063716.039807,19145.000000,1063716.039807,19145.000000,1063716.039807,19145.000000,1063716.039807,19145.000000,1063716.039807,19145.000000
4096,1225962.359458,19630.000000,1223092.003561,19630.000000,1225962.359458,19630.000000,1225962.359458,19630.000000,1225962.359458,19630.000000,1225962.359458,19630.000000
1024,1457766.499945,134069.000000,1525110.028528,24993.000000,1535786.525491,21644.000000,1535786.525491,21644.000000,1535786.525491,21644.000000,1535786.525491,21644.000000
2048,2019624.892837,79504.000000,2035916.709499,35373.000000,2035916.709499,35373.000000,2067116.500851,35373.000000,2067116.500851,35373.000000,2067116.500851,35373.000000
8192,2582397.943955,105432.000000,2629614.679639,37618.000000,2629614.679639,37618.000000,2629614.679639,37618.000000,2629614.679639,37618.000000,2596112.657642,37959.000000
16384,2508380.188553,117296.000000,2564716.966306,43239.000000,2564716.966306,43239.000000,2564716.966306,43239.000000,2564716.966306,43239.000000,2541967.899704,44483.000000
32768,3586487.173862,103054.000000,3647768.574158,57160.000000,3647768.574158,57160.000000,3647768.574158,57160.000000,3647768.574158,57160.000000,3547765.844941,91607.000000
