frequency,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode3_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode5_L2_norm_flow_time,Dynamic_BAL_njobs100_mode6_L2_norm_flow_time
128,584192.324220,584607.486542,584608.342509,584608.342509,584608.342509,584607.486542
2,343680.195477,343680.104183,343680.104183,343680.104183,343680.104183,343680.104183
32768,738260.758849,751779.677990,752591.901483,752591.901483,752591.901483,752591.901483
8,861703.069958,861635.156781,861635.156781,861635.156781,861635.156781,861635.156781
4,741830.095204,741830.095204,741830.095204,741830.095204,741830.095204,741830.095204
32,1018217.042325,1018217.042325,1018217.042325,1018217.042325,1018217.042325,1018217.042325
16,1040132.712363,1040112.479714,1040112.479714,1040112.479714,1040132.712363,1040112.479714
2048,1077617.990953,1084647.502216,1084647.502216,1084647.502216,1084647.502216,1084647.502216
256,1208692.913526,1208692.913526,1208692.913526,1208692.913526,1208692.913526,1208692.913526
512,1048094.031015,1056501.670692,1056501.670692,1056501.670692,1056501.670692,1056501.670692
1024,1163438.001019,1169295.499683,1169295.499683,1169295.499683,1169295.499683,1169295.499683
65536,2038566.617080,2073361.754658,2073361.755695,2073361.726726,2073362.277241,2017796.145881
64,1139166.965819,1142783.510533,1142783.510533,1142783.510533,1142801.092740,1142783.510533
16384,1527348.370606,1527348.370606,1527348.370606,1527348.370606,1527348.370606,1493557.037330
8192,1715933.822089,1720477.232783,1720477.232783,1720477.232783,1720477.232783,1692772.749140
4096,1920066.516521,1921939.107231,1921939.107231,1921939.107231,1921939.107231,1921939.107231
