frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
2,585422.100029,8932.000000,584024.758920,10736.000000,585422.100029,8932.000000,585422.100029,8932.000000,585422.100029,8932.000000,585422.100029,8932.000000
32768,675886.927604,14029.000000,669735.490385,14844.000000,675887.024798,14029.000000,675886.927604,14029.000000,675886.927604,14029.000000,675886.927604,14029.000000
16,623769.265912,12840.000000,623787.978282,12840.000000,623769.265912,12840.000000,623769.265912,12840.000000,623769.265912,12840.000000,623769.265912,12840.000000
4,547787.492329,8985.000000,547737.394073,8985.000000,547799.411964,8985.000000,547787.492329,8985.000000,547787.492329,8985.000000,547787.492329,8985.000000
1024,660928.386867,14795.000000,658251.691591,14795.000000,660668.467150,14795.000000,660928.386867,14795.000000,660928.386867,14795.000000,660928.386867,14795.000000
8192,883034.350999,18846.000000,869981.942851,19474.000000,883034.350999,18846.000000,883034.350999,18846.000000,883034.350999,18846.000000,883034.350999,18846.000000
64,985639.930947,16911.000000,984913.315769,16911.000000,985639.930947,16911.000000,985639.930947,16911.000000,985639.930947,16911.000000,985639.930947,16911.000000
32,914836.051783,16862.000000,912906.881893,16862.000000,914836.051783,16862.000000,914836.051783,16862.000000,914836.051783,16862.000000,914836.051783,16862.000000
8,708654.940971,13937.000000,708078.105338,13937.000000,708654.940971,13937.000000,708654.940971,13937.000000,708654.940971,13937.000000,708654.940971,13937.000000
4096,1427537.861542,26310.000000,1412438.217757,26310.000000,1423202.341431,26310.000000,1424170.751500,26310.000000,1427537.861542,26310.000000,1427537.861542,26310.000000
128,1172986.815991,21831.000000,1164784.942366,21831.000000,1172980.101289,21831.000000,1172986.815991,21831.000000,1172986.815991,21831.000000,1172986.815991,21831.000000
2048,1359872.222990,24174.000000,1344263.968857,24261.000000,1356057.293840,24174.000000,1359872.222990,24174.000000,1359872.222990,24174.000000,1359872.222990,24174.000000
256,1155133.302931,18335.000000,1150204.802283,18335.000000,1155133.302931,18335.000000,1155133.302931,18335.000000,1155133.302931,18335.000000,1155133.302931,18335.000000
512,1223038.126137,20692.000000,1212340.288064,20692.000000,1220942.742979,20692.000000,1223038.126137,20692.000000,1223038.126137,20692.000000,1223038.126137,20692.000000
65536,1993244.607623,48763.000000,2002584.166303,38966.000000,2027946.945996,38130.000000,2027946.945996,38130.000000,2027946.945996,38130.000000,2027946.945996,38130.000000
16384,2616823.750524,44240.000000,2567001.418865,78361.000000,2616823.750524,44240.000000,2616823.750524,44240.000000,2616823.750524,44240.000000,2616823.750524,44240.000000
