frequency,Dynamic_BAL_njobs50_mode0_L2_norm_flow_time,Dynamic_BAL_njobs50_mode0_maximum_flow_time,Dynamic_BAL_njobs50_mode1_L2_norm_flow_time,Dynamic_BAL_njobs50_mode1_maximum_flow_time,Dynamic_BAL_njobs50_mode2_L2_norm_flow_time,Dynamic_BAL_njobs50_mode2_maximum_flow_time,Dynamic_BAL_njobs50_mode4_L2_norm_flow_time,Dynamic_BAL_njobs50_mode4_maximum_flow_time,Dynamic_BAL_njobs50_mode8_L2_norm_flow_time,Dynamic_BAL_njobs50_mode8_maximum_flow_time,Dynamic_BAL_njobs50_mode16_L2_norm_flow_time,Dynamic_BAL_njobs50_mode16_maximum_flow_time
32768,167607.085933,7370.000000,167659.793925,7370.000000,167607.085933,7370.000000,167607.085933,7370.000000,167607.085933,7370.000000,167607.085933,7370.000000
2,251700.677464,5103.000000,251806.834917,5103.000000,251700.677464,5103.000000,251700.677464,5103.000000,251700.677464,5103.000000,251700.677464,5103.000000
8192,313054.626632,6541.000000,313397.227867,6710.000000,313054.626632,6541.000000,313054.626632,6541.000000,313054.626632,6541.000000,313054.626632,6541.000000
4,470422.952746,8820.000000,470574.743698,8820.000000,470422.952746,8820.000000,470422.952746,8820.000000,470422.952746,8820.000000,470422.952746,8820.000000
1024,669925.906137,15536.000000,670270.202037,15536.000000,669925.906137,15536.000000,669925.906137,15536.000000,669925.906137,15536.000000,669925.906137,15536.000000
8,527111.227259,8181.000000,527111.227259,8181.000000,527111.227259,8181.000000,527111.227259,8181.000000,527111.227259,8181.000000,527111.227259,8181.000000
16,656670.361571,11948.000000,656585.063408,11948.000000,656670.361571,11948.000000,656670.361571,11948.000000,656670.361571,11948.000000,656670.361571,11948.000000
65536,1390083.180090,27361.000000,1382952.531687,27380.000000,1390083.180090,27361.000000,1390083.180090,27361.000000,1390083.180090,27361.000000,1390083.180090,27361.000000
32,605596.539785,10785.000000,605394.057144,10785.000000,605596.539785,10785.000000,605596.539785,10785.000000,605596.539785,10785.000000,605596.539785,10785.000000
512,900164.484248,14236.000000,900164.484248,14236.000000,900164.484248,14236.000000,900164.484248,14236.000000,900164.484248,14236.000000,900164.484248,14236.000000
4096,1396550.544889,27086.000000,1396566.903074,27086.000000,1396550.544889,27086.000000,1396550.544889,27086.000000,1396550.544889,27086.000000,1396550.544889,27086.000000
128,925390.468736,16498.000000,925390.468736,16498.000000,925390.468736,16498.000000,925390.468736,16498.000000,925390.468736,16498.000000,925390.468736,16498.000000
256,948752.229914,14561.000000,948752.229914,14561.000000,948752.229914,14561.000000,948752.229914,14561.000000,948752.229914,14561.000000,948752.229914,14561.000000
2048,1307427.074037,22313.000000,1307427.074037,22313.000000,1307427.074037,22313.000000,1307427.074037,22313.000000,1307427.074037,22313.000000,1307427.074037,22313.000000
16384,1299008.500894,22335.000000,1299010.775976,22335.000000,1299008.500894,22335.000000,1299008.500894,22335.000000,1299008.500894,22335.000000,1299008.500894,22335.000000
64,978101.233652,15923.000000,978101.233652,15923.000000,978101.233652,15923.000000,978101.233652,15923.000000,978101.233652,15923.000000,978101.233652,15923.000000
