frequency,Dynamic_BAL_njobs25_mode0_L2_norm_flow_time,Dynamic_BAL_njobs25_mode0_maximum_flow_time,Dynamic_BAL_njobs25_mode1_L2_norm_flow_time,Dynamic_BAL_njobs25_mode1_maximum_flow_time,Dynamic_BAL_njobs25_mode2_L2_norm_flow_time,Dynamic_BAL_njobs25_mode2_maximum_flow_time,Dynamic_BAL_njobs25_mode4_L2_norm_flow_time,Dynamic_BAL_njobs25_mode4_maximum_flow_time,Dynamic_BAL_njobs25_mode8_L2_norm_flow_time,Dynamic_BAL_njobs25_mode8_maximum_flow_time,Dynamic_BAL_njobs25_mode16_L2_norm_flow_time,Dynamic_BAL_njobs25_mode16_maximum_flow_time
65536,32225.229650,1846.000000,32490.465494,1999.000000,32281.142080,1846.000000,32239.555534,1846.000000,32225.486513,1846.000000,32225.229650,1846.000000
2,312598.301592,6319.000000,311129.438673,8964.000000,311663.066516,6319.000000,312598.301592,6319.000000,312598.301592,6319.000000,312598.301592,6319.000000
16,522628.612658,10737.000000,517285.942625,11149.000000,521755.412668,11149.000000,521902.263478,10737.000000,522628.612658,10737.000000,522628.612658,10737.000000
8,482363.026251,9909.000000,482062.414462,15026.000000,479378.499621,11721.000000,481142.044496,10478.000000,482363.026251,9909.000000,482363.026251,9909.000000
4096,301202.520096,5829.000000,300279.466561,8590.000000,300468.212911,7524.000000,301099.152780,5829.000000,301202.520096,5829.000000,301202.520096,5829.000000
4,415088.704022,8147.000000,411845.424626,10760.000000,413859.662086,10760.000000,415088.704022,8147.000000,415088.704022,8147.000000,415088.704022,8147.000000
8192,494985.855517,10023.000000,492113.608855,11373.000000,493242.723824,10406.000000,494985.855517,10023.000000,494985.855517,10023.000000,494985.855517,10023.000000
256,694828.463035,12544.000000,687096.876512,12544.000000,691662.133993,12544.000000,694828.463035,12544.000000,694828.463035,12544.000000,694828.463035,12544.000000
128,875751.296700,16961.000000,854553.207257,19326.000000,870157.325868,17172.000000,875752.373160,16961.000000,875751.296700,16961.000000,875751.296700,16961.000000
16384,810855.451830,14948.000000,797331.579980,16335.000000,808673.321464,14948.000000,810855.451830,14948.000000,810855.451830,14948.000000,810855.451830,14948.000000
64,1035452.600580,15324.000000,1015471.815432,15852.000000,1033030.342683,15324.000000,1035451.875520,15324.000000,1035452.600580,15324.000000,1035452.600580,15324.000000
32,960745.521297,16398.000000,940938.455512,17579.000000,956031.646374,16398.000000,960745.521297,16398.000000,960745.521297,16398.000000,960745.521297,16398.000000
1024,1302699.748631,21449.000000,1267723.170123,23618.000000,1288528.769920,22010.000000,1302682.661810,21449.000000,1302699.748631,21449.000000,1302699.748631,21449.000000
512,1177448.439300,18782.000000,1154604.007894,19218.000000,1167978.895287,18782.000000,1177041.037078,18782.000000,1177448.439300,18782.000000,1177448.439300,18782.000000
32768,1665392.889713,29517.000000,1623045.193275,29517.000000,1653645.554788,29517.000000,1663663.622038,29517.000000,1665392.889713,29517.000000,1665392.889713,29517.000000
2048,1616022.677453,24738.000000,1569168.580911,26523.000000,1594342.684025,24749.000000,1610605.444278,24760.000000,1616022.677453,24738.000000,1616022.677453,24738.000000
