frequency,Dynamic_BAL_njobs100_mode0_L2_norm_flow_time,Dynamic_BAL_njobs100_mode0_maximum_flow_time,Dynamic_BAL_njobs100_mode1_L2_norm_flow_time,Dynamic_BAL_njobs100_mode1_maximum_flow_time,Dynamic_BAL_njobs100_mode2_L2_norm_flow_time,Dynamic_BAL_njobs100_mode2_maximum_flow_time,Dynamic_BAL_njobs100_mode4_L2_norm_flow_time,Dynamic_BAL_njobs100_mode4_maximum_flow_time,Dynamic_BAL_njobs100_mode8_L2_norm_flow_time,Dynamic_BAL_njobs100_mode8_maximum_flow_time,Dynamic_BAL_njobs100_mode16_L2_norm_flow_time,Dynamic_BAL_njobs100_mode16_maximum_flow_time
2,442273.760835,7664.000000,441031.903251,8970.000000,442273.760835,7664.000000,442273.760835,7664.000000,442273.760835,7664.000000,442273.760835,7664.000000
32,459969.634141,8707.000000,458092.905928,16166.000000,459969.634141,8707.000000,459969.634141,8707.000000,459969.634141,8707.000000,459969.634141,8707.000000
1024,871388.678572,15773.000000,850579.865114,16620.000000,866404.784334,15773.000000,871388.678572,15773.000000,871388.678572,15773.000000,871388.678572,15773.000000
4,693424.934089,13170.000000,684227.949234,13170.000000,693424.934089,13170.000000,693424.934089,13170.000000,693424.934089,13170.000000,693424.934089,13170.000000
256,1068992.697010,19401.000000,1052932.707004,19401.000000,1068992.697010,19401.000000,1068992.697010,19401.000000,1068992.697010,19401.000000,1068992.697010,19401.000000
8,864198.510735,13906.000000,858536.950723,13933.000000,864198.510735,13906.000000,864198.510735,13906.000000,864198.510735,13906.000000,864198.510735,13906.000000
2048,1482596.541383,37613.000000,1482204.541000,27535.000000,1512196.316200,25859.000000,1513049.663927,25859.000000,1513049.663927,25859.000000,1513049.663927,25859.000000
16,765431.662239,14478.000000,761584.394041,14478.000000,765431.662239,14478.000000,765431.662239,14478.000000,765431.662239,14478.000000,765431.662239,14478.000000
64,1100378.087134,18221.000000,1072793.413537,18864.000000,1100378.087134,18221.000000,1100378.087134,18221.000000,1100378.087134,18221.000000,1100378.087134,18221.000000
128,843663.865348,14314.000000,830348.379406,15485.000000,838678.870545,15407.000000,843663.865348,14314.000000,843663.865348,14314.000000,843663.865348,14314.000000
65536,1633863.221390,41300.000000,1548574.442973,67980.000000,1633315.446931,41300.000000,1633863.221390,41300.000000,1633863.221390,41300.000000,1633863.221390,41300.000000
512,1230319.916416,21655.000000,1199982.876765,23323.000000,1230319.916416,21655.000000,1230319.916416,21655.000000,1230319.916416,21655.000000,1230319.916416,21655.000000
4096,1453508.652237,30879.000000,1430683.826045,30879.000000,1428902.543891,30879.000000,1453508.652237,30879.000000,1453508.652237,30879.000000,1453508.652237,30879.000000
8192,1441488.735277,83706.000000,1498273.601918,26035.000000,1526785.722424,25760.000000,1529360.133421,25760.000000,1529360.133421,25760.000000,1529360.133421,25760.000000
16384,2127332.733476,119618.000000,2127667.339784,35061.000000,2168443.608275,30111.000000,2172486.802370,30111.000000,2172486.802370,30111.000000,2172486.802370,30111.000000
32768,4149462.439594,106284.000000,4026824.321077,67128.000000,4169284.246741,67128.000000,4193101.972114,67128.000000,4193872.165868,67128.000000,4193872.165868,67128.000000
