frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,72435.869008,45239.000000,96.716079
4,292940.538931,251872.000000,2051.177223
8,427305.882017,243523.000000,2034.465040
16,281800.905004,162848.000000,979.766809
32,251940.939528,88637.000000,2523.012881
64,273581.400799,200596.000000,2160.522853
128,388580.449612,153502.000000,4304.443983
256,252251.640542,95990.000000,1880.422559
512,247822.606868,143917.000000,13608.246250
1024,180084.023836,120365.000000,3560.865063
2048,431078.615735,169826.000000,104272.846672
4096,581216.417079,444973.000000,97940.626621
8192,539518.150363,232979.000000,127778.802960
16384,644000.120100,181342.000000,341257.991741
32768,369929.596610,193810.000000,280079.965487
65536,292968.916626,99959.000000,273805.597711
