frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,378535.610785,203186.000000,697.019368
4,391944.009305,185860.000000,36.055513
8,510472.057892,244878.000000,2970.686958
16,161003.699911,87343.000000,575.227781
32,88755.734964,31105.000000,2564.049336
64,365221.269401,242250.000000,6250.870499
128,296279.669738,149730.000000,503.980158
256,209755.731679,94196.000000,1937.481097
512,323744.564974,149061.000000,38782.508596
1024,156462.319253,59929.000000,1055.905772
2048,223454.604895,139044.000000,33423.061933
4096,252599.807025,126005.000000,37697.373768
8192,156576.489311,55629.000000,65038.625608
16384,834250.975800,225934.000000,149162.113018
32768,211393.979269,151809.000000,17611.607877
65536,879190.873187,241341.000000,587880.904077
