frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,102255.739917,86110.000000,140.648498
4,227884.570099,176142.000000,1263.245819
8,548591.920232,264113.000000,696.770407
16,435054.197728,203071.000000,215.394986
32,276440.641603,142326.000000,6712.522179
64,847181.649817,305838.000000,13037.303824
128,408225.817906,200846.000000,2955.988498
256,233174.300372,90567.000000,2003.820102
512,461157.571676,252552.000000,15712.233641
1024,291602.482164,155650.000000,5064.500568
2048,179434.035325,126482.000000,21564.052889
4096,407632.385874,163761.000000,147460.523945
8192,143607.581269,71407.000000,23958.899370
16384,208366.439932,176079.000000,7082.005366
32768,523594.862649,159064.000000,409342.961242
65536,553052.786106,196104.000000,387075.942124
