frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,732890.263647,260503.000000,5556.100071
4,292772.646702,80601.000000,4619.534717
8,300492.158460,59929.000000,4517.200128
16,522125.774648,229303.000000,27902.047882
32,451431.269610,144467.000000,42378.194652
64,1068503.691273,232452.000000,9204.231310
128,788153.174450,224084.000000,3294.870255
256,745434.641118,259488.000000,31732.200475
512,323993.896594,80311.000000,40618.327907
1024,1426116.516567,288592.000000,282676.259056
2048,1426685.872315,241334.000000,147075.253095
4096,813278.518337,204820.000000,181490.613204
8192,558171.608095,137708.000000,379104.454123
16384,1921047.132751,283582.000000,1044047.514074
32768,2707693.015139,259342.000000,1374096.260047
65536,3244344.189160,153175.000000,2383348.521758
