frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,913470.137591,266244.000000,4888.552444
4,186035.693495,72150.000000,449.859978
8,309272.761856,143438.000000,1792.637442
16,354971.785222,157312.000000,5375.504627
32,751035.814069,204228.000000,15397.133759
64,812190.825260,182197.000000,27369.788490
128,1042627.321937,235681.000000,24793.049046
256,800762.720528,163860.000000,45278.697408
512,1108861.825781,251038.000000,91358.715315
1024,705443.004272,141804.000000,177410.234310
2048,1168755.106296,256452.000000,212307.239639
4096,441353.359053,79597.000000,60178.372402
8192,1124344.026412,261499.000000,543915.643352
16384,919476.404623,81980.000000,255186.221538
32768,1546243.743402,137436.000000,795251.023604
65536,1351345.163249,91320.000000,1134773.372223
