frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,419014.005747,147868.000000,540.669030
4,191642.456700,75375.000000,687.434361
8,524663.804757,234344.000000,757.153881
16,139123.344109,64705.000000,142.691976
32,679711.273933,189988.000000,24333.267639
64,441626.571587,114783.000000,2121.841653
128,475797.444164,148345.000000,15312.403828
256,473161.174214,218087.000000,9115.416337
512,728931.173947,246482.000000,7817.163616
1024,814567.220556,294512.000000,95014.215500
2048,1225226.807731,268538.000000,190314.111439
4096,484445.592872,136752.000000,143458.631814
8192,154767.483303,50769.000000,47064.494632
16384,1147970.064322,256299.000000,637035.336811
32768,1179183.187074,274628.000000,694605.265970
65536,2855483.855740,224880.000000,2618629.595236
