frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,161479.720937,50876.000000,86.585218
4,178039.934054,62341.000000,355.596682
8,271102.492635,85490.000000,1582.310336
16,357703.284498,106875.000000,29037.809904
32,672095.498617,259950.000000,7530.425552
64,261752.110780,80833.000000,15499.646706
128,1018832.081237,204678.000000,106956.180434
256,859642.224010,218378.000000,15654.127155
512,1010237.683050,224247.000000,104460.205241
1024,1247019.751773,271694.000000,150217.764422
2048,1195323.651732,211356.000000,309040.001078
4096,1709542.461376,250438.000000,429875.808611
8192,560216.241508,44152.000000,130710.915830
16384,865420.099655,96840.000000,334509.819023
32768,4438802.021616,208965.000000,4438634.270297
65536,1893550.687748,105113.000000,1561418.044645
