frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,329889.196489,124085.000000,656.144039
4,186951.498143,80658.000000,203.012315
8,324601.735302,249244.000000,694.563172
16,115081.118994,33686.000000,1932.393335
32,152756.913421,50635.000000,516.686559
64,361785.949373,150372.000000,3955.893704
128,387768.805371,271748.000000,2620.127859
256,602680.081742,249543.000000,86173.865661
512,281400.587752,130352.000000,57665.860758
1024,317593.896295,163460.000000,7649.711825
2048,691123.308260,253080.000000,150722.886766
4096,205499.874808,60616.000000,88611.978648
8192,367344.575354,118221.000000,238485.087249
16384,276267.612932,116653.000000,15419.511147
32768,498934.046572,279163.000000,369725.443318
65536,563532.599463,315058.000000,363281.161039
