frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,340712.299423,130835.000000,888.306816
4,116355.386566,30789.000000,1508.041445
8,617605.647577,282226.000000,14130.959946
16,250829.436955,111573.000000,229.915202
32,231124.414701,87290.000000,7511.682302
64,403113.549415,211555.000000,417.496108
128,732233.974725,240789.000000,48521.785324
256,254747.914981,115253.000000,6910.147394
512,506076.442618,275026.000000,129902.125849
1024,209636.584691,87834.000000,27917.064871
2048,424361.379686,147165.000000,34567.933190
4096,706974.892090,311128.000000,111343.908118
8192,744161.278315,239453.000000,145379.478603
16384,232563.750024,72302.000000,159562.533491
32768,480196.374512,106533.000000,347593.459495
65536,619963.948503,198673.000000,479406.251060
