frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,247427.371703,123158.000000,1038.299090
4,111506.458261,79075.000000,81.871851
8,618789.383263,320299.000000,4504.334912
16,325359.219923,152218.000000,760.078285
32,115793.484700,43056.000000,154.191439
64,213329.561264,133382.000000,3293.555981
128,459687.734251,307298.000000,3619.237489
256,279341.191964,136685.000000,8579.417288
512,337864.260278,224983.000000,5361.378554
1024,269521.902390,158116.000000,27340.822025
2048,452106.328097,182464.000000,155494.264505
4096,111802.166119,55115.000000,10672.298534
8192,305558.562457,239678.000000,48001.203485
16384,295787.717867,86330.000000,169499.550395
32768,402300.369862,172492.000000,25095.824394
65536,189047.741021,80475.000000,157987.833218
