frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,119648.927743,90937.000000,102.137163
4,162516.650304,115273.000000,2935.748457
8,241554.603278,141484.000000,112.929181
16,336256.907232,248472.000000,125.415310
32,331343.326506,199034.000000,32919.642981
64,524549.902923,297712.000000,4523.238994
128,618938.117275,247240.000000,33166.067268
256,66551.993644,18440.000000,8832.454246
512,201892.962909,72372.000000,7321.105381
1024,529856.966610,203944.000000,124588.638114
2048,97825.232997,43119.000000,21061.926052
4096,253365.609928,81891.000000,23296.249419
8192,486962.390952,225205.000000,145457.982858
16384,218588.773607,100028.000000,124890.498874
32768,251651.472720,77852.000000,8214.068785
65536,460681.441241,152738.000000,106146.664427
