frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,851457.138797,243744.000000,2280.353262
4,625301.106811,257160.000000,1128.521156
8,131226.834988,41313.000000,889.481872
16,199625.122146,101837.000000,1076.756240
32,167965.698713,52107.000000,1034.887917
64,603078.665876,213227.000000,6119.921160
128,654598.464886,192047.000000,17996.748595
256,299485.334913,157222.000000,18950.533950
512,266630.188906,80570.000000,12739.509998
1024,258723.238067,97456.000000,16283.958456
2048,830235.696284,255430.000000,132729.713339
4096,1115807.138161,319002.000000,206843.368828
8192,257156.861730,126641.000000,30653.041105
16384,1039921.165404,207214.000000,592878.304019
32768,650450.000104,165717.000000,521519.820907
65536,815129.861061,109824.000000,733803.397480
