frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,588812.542676,133365.000000,4547.238503
4,841634.967050,305616.000000,3177.366520
8,652900.648867,221135.000000,13882.345551
16,326364.298073,144104.000000,2713.327109
32,273279.613797,76661.000000,1632.794231
64,719242.210994,150684.000000,15150.332076
128,614773.068389,223199.000000,7039.632164
256,830708.061492,235143.000000,21478.500227
512,1131995.266659,234815.000000,143206.973357
1024,1088980.440664,223016.000000,119747.643977
2048,1107145.034327,174041.000000,296211.116000
4096,1001417.532240,169976.000000,325511.621064
8192,1178340.385443,224778.000000,436802.590288
16384,1329959.100964,136439.000000,587078.251198
32768,861724.071620,90871.000000,236135.893900
65536,2100788.072620,183387.000000,2099869.182839
