frequency,RR_L2_norm_flow_time,RR_maximum_flow_time,RR_longest_H_L2_norm
2,334974.153658,138144.000000,14532.233036
4,673179.312620,263107.000000,7724.736241
8,239121.236729,89197.000000,2564.886547
16,949781.363276,254031.000000,23768.891728
32,265218.376737,93620.000000,4394.845731
64,1043032.864541,236445.000000,54303.657179
128,838429.661447,247681.000000,58314.254218
256,759677.268472,154567.000000,59273.456327
512,1076752.890862,268686.000000,57684.267899
1024,983416.250844,232514.000000,211007.991041
2048,842126.245059,117649.000000,58945.655294
4096,1899403.180391,311482.000000,697747.040730
8192,956584.554351,207572.000000,387587.547513
16384,1802837.964720,196589.000000,851045.423242
32768,1218042.700815,183802.000000,905249.439613
65536,2723925.777218,91445.000000,2315076.206558
