arrival_rate,bp_parameter,Rdynamic_sqrt_2_L2,Rdynamic_sqrt_6_L2,Rdynamic_sqrt_8_L2,Rdynamic_sqrt_10_L2,Dynamic_L2,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm,RMLF/FCFS_ratio,Rdynamic_sqrt_2/RR_ratio,Rdynamic_sqrt_2/SRPT_ratio,Rdynamic_sqrt_2/SETF_ratio,Rdynamic_sqrt_2/FCFS_ratio,Rdynamic_sqrt_2/RMLF_ratio,Rdynamic_sqrt_2/Dynamic_ratio,Rdynamic_sqrt_6/RR_ratio,Rdynamic_sqrt_6/SRPT_ratio,Rdynamic_sqrt_6/SETF_ratio,Rdynamic_sqrt_6/FCFS_ratio,Rdynamic_sqrt_6/RMLF_ratio,Rdynamic_sqrt_6/Dynamic_ratio,Rdynamic_sqrt_8/RR_ratio,Rdynamic_sqrt_8/SRPT_ratio,Rdynamic_sqrt_8/SETF_ratio,Rdynamic_sqrt_8/FCFS_ratio,Rdynamic_sqrt_8/RMLF_ratio,Rdynamic_sqrt_8/Dynamic_ratio,Rdynamic_sqrt_10/RR_ratio,Rdynamic_sqrt_10/SRPT_ratio,Rdynamic_sqrt_10/SETF_ratio,Rdynamic_sqrt_10/FCFS_ratio,Rdynamic_sqrt_10/RMLF_ratio,Rdynamic_sqrt_10/Dynamic_ratio,Dynamic/SRPT_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_6_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_8/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_2_checkpoint,Rdynamic_sqrt_6_checkpoint,Rdynamic_sqrt_8_checkpoint,Rdynamic_sqrt_10_checkpoint,Dynamic_checkpoint
24.0,"{'L': 16.772, 'H': 64}",3114386.101095688,3114198.835463946,3114200.7418809724,3114212.645199264,3107917.0359248654,17136270.252483267,4942559.045167796,10419657.230762824,3114150.7679144247,9819290.090792766,3.1531196857783588,0.1817423543868522,0.6301161144732378,0.2988952546251546,1.0000755689749157,0.3171701897284762,1.0020814793625588,0.1817314263594003,0.6300782260777669,0.2988772822842614,1.000015435203079,0.3171511185298447,1.0020212249768796,0.1817315376098065,0.6300786117923347,0.2988774652477681,1.0000160473818618,0.3171513126800336,1.0020218383835453,0.1817322322369405,0.6300810201233598,0.2988786076383505,1.0000198697139129,0.3171525249182078,1.0020256683822724,0.6288072651278471,1.0000601328436738,1.0000595206379033,1.0000556981542963,0.999999387831041,0.9999955655772772,0.9999961777438964,80,30,60,100,100
24.0,"{'L': 7.918, 'H': 512}",2326760.496436581,2322834.727521741,2722015.4806215744,2738837.088996558,1545636.848431416,16158879.62117442,1668398.4660419105,3237291.69375977,2322221.971462892,3011694.992666588,1.2969022899948537,0.1439926870540962,1.3946071899457937,0.718736745570893,1.0019543889556906,0.772575078851674,1.5053733344917892,0.1437497389656844,1.3922541735682648,0.7175240748305926,1.0002638662739305,0.7712715707194098,1.5028334306852618,0.1684532309439743,1.6315140154014005,0.8408310829291514,1.1721599029169598,0.9038151231282128,1.7610963942688105,0.1694942442301269,1.6415965039180025,0.8460272808520661,1.179403658501783,0.9094005520697038,1.7719796805931851,0.926419485447183,1.0016900767275116,0.8547932636684576,0.8495432261321715,0.8533510349439011,0.8481098554031813,0.993858120133335,80,30,60,100,100
24.0,"{'L': 5.649, 'H': 4096}",1141775.9474516823,1163225.620573313,1172248.2448783738,1145753.843037105,657309.0493032938,15969578.808903947,657309.0493032938,1123250.229839282,2324994.1028308007,1057490.21614292,0.4548356552196717,0.0714969355869973,1.7370458365998356,1.0164929568855294,0.4910876746145339,1.0797035566117912,1.7370458365998356,0.0728400939369013,1.769678390714777,1.035589034101289,0.5003133638734935,1.0999871231112202,1.769678390714777,0.0734050821819282,1.783404999704299,1.0436216381154024,0.5041940723424205,1.108519234489016,1.783404999704299,0.0717460276659445,1.7430976254648127,1.0200343722173488,0.4927986017865982,1.0834651948044651,1.7430976254648127,1.0,0.9815601782300336,0.9740052522494048,0.9965281411800654,0.9923031453922144,1.0152491546438065,1.0231239912501964,80,30,60,100,100
24.0,"{'L': 4.639, 'H': 32768}",557589.8434915211,550719.9094007617,556921.4142643089,558067.8000779058,350999.01333052205,15739646.48423439,350999.01333052205,633169.0671755846,1989188.481273205,585367.3282375777,0.2942744409332724,0.0354258174762711,1.588579518217792,0.8806334238322723,0.280310211295125,0.9525469164299124,1.588579518217792,0.0349893442621084,1.5690070014019393,0.8697833453194281,0.2768565747214997,0.940810808588972,1.5690070014019393,0.0353833496084012,1.5866751560918997,0.8795777354516098,0.279974180178162,0.9514050193766131,1.5866751560918997,0.0354561838880494,1.5899412217218831,0.8813882879138623,0.2805504884688993,0.9533634235414792,1.5899412217218831,1.0,1.0124744611071617,1.0012002218088438,0.999143551041078,0.9888646679680304,0.9868333369599208,0.997945794734194,80,30,60,100,100
24.0,"{'L': 4.073, 'H': 262144}",302665.4575350747,301832.0578626082,302522.3643407198,302833.5028043403,212147.59248928563,15992749.067039069,212147.59248928563,332686.2109511003,2413698.409501071,324725.41418866493,0.1345343779945515,0.0189251676660684,1.4266740149330734,0.9097625557422392,0.1253948945500767,0.9320658141010996,1.4266740149330734,0.0188730565706606,1.422745619316194,0.907257493479262,0.1250496154260627,0.92949933905464,1.422745619316194,0.0189162202866182,1.4259995166148234,0.9093324411488336,0.1253356107581201,0.9316251550454712,1.4259995166148234,0.0189356752572625,1.427466129834279,0.9102676721664672,0.1254645160357619,0.9325833136928252,1.427466129834279,1.0,1.0027611370321896,1.0004730003835145,0.9994450902304088,0.99771816381372,0.9966930840463212,0.998972575818926,80,30,60,100,100
26.0,"{'L': 16.772, 'H': 64}",51781.10808972709,51506.72173609965,51397.44194023669,51446.51910479464,51305.04813368758,16976688.749838114,3344551.256060968,7411647.465520807,1685346.7827812177,6125749.978574297,3.6347118831326646,0.0030501300255163,0.0154822288927071,0.00698645049304,0.0307243047061662,0.0084530234291048,1.0092790080773146,0.003033967488895,0.0154001890814977,0.0069494295263921,0.0305614976468531,0.0084082311416972,1.003930872492051,0.003027530438804,0.0153675151029886,0.0069346851937223,0.0304966565132778,0.0083903917267284,1.0018008716473348,0.0030304212949233,0.015382188869602,0.0069413068206664,0.0305257764339133,0.0083984033440372,1.002757447390721,0.0153398899301402,1.0053271950607396,1.0074646934751446,1.0065036272765298,1.0021261718820569,1.0011701983409682,0.999046054710563,80,30,60,100,100
26.0,"{'L': 7.918, 'H': 512}",28006.7126596464,29237.09648877976,28435.87330548377,32789.75983504965,23442.15681203417,15669484.004158463,604213.6095984598,1445523.8149843814,628404.0546630806,1254924.3797189535,1.9970023592412725,0.0017873410925473,0.0463523366814903,0.0193747846762033,0.0445680011957628,0.0223174504474274,1.1947156946441455,0.0018658621101384,0.0483886758330547,0.0202259528246483,0.046525951371296,0.0232978950455385,1.2472016428868322,0.0018147294000196,0.0470626163557972,0.0196716740400371,0.0452509386189904,0.0226594317275532,1.2130229113938034,0.0020925870836811,0.0542684893457474,0.0226836524553585,0.0521794211729424,0.0261288730739242,1.3987518340555094,0.0387977967388272,0.9579170308650332,0.984907773317635,0.8541298503110549,1.028176492935122,0.8916532672352063,0.8672181024969899,80,30,60,100,100
26.0,"{'L': 5.649, 'H': 4096}",44866.5645751074,46054.23712063147,42953.41142084529,43067.319220738726,23000.067304249347,16385191.83498103,376015.2121297754,698519.7395585898,1334042.7323871602,672208.5211331376,0.5038882974387751,0.0027382385892682,0.1193211421447025,0.0642309186615965,0.0336320295338833,0.0667450101636261,1.9507144905970832,0.0028107230958571,0.1224797179342218,0.0659311892169778,0.0345223102697926,0.068511831779517,2.0023522762528083,0.0026214774812183,0.1142331747100184,0.0614920509590588,0.0321979276810598,0.0638989391988649,1.867534162080886,0.0026284293558769,0.1145361087302892,0.0616551212252841,0.0322833131017274,0.0640683922722973,1.872486660627375,0.0611679170477583,0.9742114380830332,1.0445401911274887,1.0417775098827664,1.0721904406941087,1.0693546279159725,0.9973551221214952,80,30,60,100,100
26.0,"{'L': 4.639, 'H': 32768}",15813.13591937248,14120.732137954205,14429.169835421962,14575.784351651402,9105.13646245898,15554467.55232393,139713.0193825901,227043.68060353497,643397.3165999374,222329.24689073185,0.3455551354575753,0.001016629843881,0.1131829802924077,0.0696479896614496,0.0245775596375467,0.0711248571230224,1.736726954568005,0.0009078248477778,0.1010695510007266,0.0621939007525688,0.02194714179502,0.0635127062023203,1.550853432694263,0.0009276543724099,0.1032772027917393,0.0635523957199155,0.0224265309524036,0.0649000077012515,1.584728564466254,0.0009370802505852,0.1043266004561613,0.064198150386329,0.0226544065006018,0.0655594554269999,1.6008309608261482,0.0651702790670171,1.1198524102634433,1.0959144635301914,1.084890907951783,0.9786240164205028,0.9687802589062288,0.9899412263043788,80,30,60,100,100
26.0,"{'L': 4.073, 'H': 262144}",27488.50286135117,27440.261874335672,27279.53136134501,27253.723057347863,24981.75938559973,17873816.501790125,229584.66826205968,240969.04913909588,3240091.987419493,240983.06834713512,0.0743753786259202,0.0015379201671113,0.1197314396881868,0.1140748281140613,0.0084838649544773,0.114068191802397,1.1003429517136576,0.0015352211919366,0.1195213168285869,0.1138746323329523,0.0084689761836638,0.1138680076676926,1.0984119032926525,0.0015262286797345,0.1188212242910173,0.1132076150808824,0.0084193694090368,0.1132010292194012,1.0919779884306224,0.0015247847629306,0.1187088112793275,0.1131005129277662,0.008411404109256,0.1130939332969608,1.0909449025058566,0.1088128383080191,1.0017580366847962,1.007660377197765,1.008614595646594,1.0058919821921288,1.00684452603394,1.0009469643447553,80,30,60,100,100
28.0,"{'L': 16.772, 'H': 64}",50880.9849059548,50537.15052315474,50465.4375191576,50478.18555574279,50974.7527801754,17166805.971944783,2502374.3068308146,6152964.3826977415,965308.0213310154,3907254.764989992,4.047676677960753,0.0029639168165067,0.020333083171076,0.0082693449435581,0.0527095846938032,0.0130221825722401,0.9981605036001848,0.002943887791692,0.0201956799129537,0.0082134638492734,0.0523533933277292,0.0129341836053232,0.9914153137945018,0.0029397103690477,0.0201670219284942,0.0082018088160996,0.0522791030468941,0.0129158297972635,0.990008480017271,0.0029404529670946,0.0201721163048832,0.008203880668916,0.0522923092321774,0.0129190924554089,0.9902585653220524,0.0203705547331699,1.006803596547109,1.0082342967231672,1.0079796717290324,1.0014210320473278,1.0011681277122535,0.999747454540118,80,30,60,100,100
28.0,"{'L': 7.918, 'H': 512}",28536.639651876405,27307.431464140507,27466.52351025553,28248.74979555047,16314.519576132176,16155333.991396712,150177.39329206644,383730.54000691685,148107.95177167226,274155.8885543041,1.851054486101808,0.001766391191112,0.1900195430638356,0.074366350020934,0.1926745951889832,0.1040890998269546,1.7491559906934038,0.0016903043588379,0.1818345016219102,0.0711630392088372,0.1843751880806405,0.0996054894466785,1.6738115601081351,0.0017001520070635,0.1828938624393244,0.071577632340028,0.1854493508397088,0.1001857871997341,1.683563121922298,0.001748571079409,0.1881025444396416,0.0736161103962204,0.1907308112605568,0.1030390043581173,1.7315097550820828,0.1086349897178168,1.045013687550587,1.0389607422002756,1.0101912423880537,0.9942077836659736,0.9666775224311616,0.9723093485213936,80,30,60,100,100
28.0,"{'L': 5.649, 'H': 4096}",34322.40857788012,34306.57567878972,34383.48821589861,34491.702850665046,24118.461974180693,16525293.378546204,120511.38837470922,234730.17963823912,434251.38467482175,200789.66029654013,0.4623811630373878,0.0020769621326323,0.2848063493481674,0.1462206889236699,0.0790381096967176,0.1709371315594159,1.4230761735397124,0.002076004031694,0.2846749684114449,0.1461532374390981,0.0790016494811624,0.1708582784000101,1.4224197096612383,0.0020806582629592,0.2853131864101434,0.1464809010451475,0.0791787647186106,0.1712413286875364,1.4256086583260092,0.0020872066873828,0.2862111483059102,0.1469419181795152,0.0794279628526534,0.1717802739430172,1.4300954549916625,0.2001342968449465,1.0004615120797435,0.998223576455217,0.9950917392070232,0.9977630967333524,0.9946327041991272,0.996862589381714,80,30,60,100,100
28.0,"{'L': 4.639, 'H': 32768}",6265.873190115631,6633.313499692772,6487.561160765547,6357.20923718969,5293.80496429553,18303983.17765341,295699.7491003332,503401.819082927,2513503.321628002,499364.596336184,0.1986727417621809,0.0003423229320799,0.0211899848044496,0.0124470610804118,0.0024928843881762,0.0125476920792704,1.1836237323392698,0.0003623972681416,0.0224325976598716,0.013176975625112,0.0026390709105553,0.013283507778407,1.2530332236324646,0.0003544343926564,0.0219396911242027,0.0128874408371909,0.0025810831857439,0.012991632182907,1.225500600139483,0.0003473128867901,0.0214988658479809,0.0126284987383854,0.0025292225327445,0.0127305966098362,1.2008771158110982,0.0179026359690934,0.944606822880577,0.9658287659790236,0.9856326819416698,1.0224664300367112,1.0434316776751458,1.0205045828621306,80,30,60,100,100
28.0,"{'L': 4.073, 'H': 262144}",8878.410607977596,8214.72279544991,8415.974962549531,8345.47019730199,6692.413988987831,18606896.060475,239607.9756205957,357612.9055780845,2452109.9487618823,361657.6361629877,0.1474883442096858,0.0004771569948647,0.0370539026715705,0.0248268741689441,0.0036207228849833,0.0245492137320069,1.326637984826814,0.0004414880788687,0.0342840123504795,0.0229709908879567,0.0033500629935446,0.0227140864011725,1.2274678178855931,0.0004523040777567,0.0351239350057182,0.0235337562802579,0.0034321360536051,0.023270557900668,1.2575395031445709,0.0004485149038387,0.0348296845114893,0.0233366024187842,0.0034033833603243,0.0230756089815865,1.2470044756696483,0.0279306812373593,1.0807924782191431,1.0549473646827454,1.0638598422947938,0.97608688619023,0.9843331293790556,1.0084482675727888,80,30,60,100,100
30.0,"{'L': 16.772, 'H': 64}",166508.5034044808,166320.7337074966,166322.66274323533,166344.68826205423,166276.84079871135,17712356.110388815,379079.802334548,996488.3016674104,134569.0901990498,567145.9416852068,4.214533522120903,0.0094006975902442,0.4392439332801293,0.1670952916615924,1.237345835943361,0.2935902228440894,1.001393234347349,0.0093900965332299,0.4387486030203059,0.1669068602503354,1.235950495477683,0.2932591445744887,1.0002639748781277,0.0093902054422721,0.438753691752881,0.1669087960841385,1.2359648303872517,0.2932625458784511,1.0002755762275966,0.0093914489537892,0.4388117943441646,0.1669308992225116,1.2361285048149104,0.2933013815946222,1.0004080391653882,0.4386328149764297,1.00112896145176,1.0011173502045982,1.0009847933477052,0.9999884018467062,0.9998559944726344,0.9998675910902294,80,30,60,100,100
30.0,"{'L': 7.918, 'H': 512}",256883.2876090172,171047.70571193297,261072.58311302692,265646.1437940627,138827.98062710557,17150207.37061742,56519.88696910142,119266.886230001,74390.10851585041,107464.67178566172,1.4446096924668963,0.0149784362403175,4.545007100765284,2.1538525547957126,3.4531914623337685,2.39039754498456,1.8503711315877327,0.0099735065597504,3.0263278092796293,1.4341592299313903,2.299333999163176,1.591664524440996,1.2320837985202,0.0152227070770181,4.619127834699165,2.188977941534919,3.509506684714673,2.4293805468808967,1.880547292654732,0.0154893837755676,4.700047329169068,2.227325221535303,3.5709874483845,2.4719392836735588,1.9134913768398965,2.456267839017455,1.5018224684149974,0.9839535218365076,0.9670130495406748,0.6551729931667346,0.6438930498631087,0.9827832596561938,80,30,60,100,100
30.0,"{'L': 5.649, 'H': 4096}",100228.80662368351,96143.67773710036,100758.78992173834,97402.77642161593,63060.4914665276,17826302.90355771,101291.04744744228,189172.4781304088,381536.7604386241,189074.20573415083,0.4955596035275512,0.0056225234792616,0.9895129841133302,0.5298276346234114,0.2626976402180959,0.5301030155568178,1.5894073181602906,0.0053933604885571,0.9491823824508008,0.5082329030485202,0.2519906014470826,0.5084970599970885,1.5246262041603855,0.0056522538894831,0.994745265854022,0.5326292223770458,0.2640867155392931,0.5329060594516577,1.597811681744043,0.0054639919981487,0.9616128856023144,0.5148887268605209,0.2552906731965729,0.5151563432114574,1.5445927260702867,0.6225672757431827,1.042489833785574,0.9947400787716242,1.0290138567491638,0.9541964310188455,0.9870732772640334,1.0344550086087447,80,30,60,100,100
30.0,"{'L': 4.639, 'H': 32768}",46075.280440590905,46395.46371551521,46197.96286027087,46065.8354046818,42096.848646899925,17709512.80625608,67999.3473056911,92411.6617424446,324451.9005276437,92809.24840230096,0.2860493288877915,0.002601724900321,0.6775841572928554,0.4985872948481843,0.1420095871396051,0.4964513907155894,1.094506641745592,0.0026198046339888,0.6822927800607317,0.5020520445224914,0.1429964307192038,0.4999012977069315,1.1021125145179207,0.0026086523873175,0.6793883278406762,0.4999148591119012,0.1423877091955414,0.4977732678107273,1.0974209316181902,0.0026011915691101,0.677445258372743,0.4984850887442033,0.1419804763965527,0.4963496224535713,1.0942822773047207,0.619077245810221,0.9930988236934633,0.9973444192755636,1.0002050334228425,1.004275098792596,1.007155591729482,1.0028682309661454,80,30,60,100,100
30.0,"{'L': 4.073, 'H': 262144}",298366.8469608323,299865.2423460118,299091.13139459066,297734.5327444125,264720.63224652514,18826026.19700552,176100.7395441598,287593.9793354513,1488646.843544163,270651.0107389219,0.1818100860608129,0.0158486365544466,1.6942963881535122,1.037458599273441,0.2004282266507763,1.102404332968281,1.1271008399638969,0.0159282282521049,1.702805128031937,1.0426687062048932,0.2014347752433304,1.1079405967386942,1.1327611293507251,0.0158871090619306,1.698409286461794,1.0399770262427122,0.2009147654406171,1.1050804154694365,1.1298368731457904,0.0158150493167682,1.690705748965644,1.0352599641772513,0.2000034689460447,1.100068061565882,1.124712230466202,1.5032340746084296,0.9950031041495282,0.9975783821125648,1.002123751687758,1.0025882109837616,1.0071564073604735,1.004556403443274,80,30,60,100,100
