arrival_rate,bp_parameter,Rdynamic_sqrt_6/RR_ratio,Rdynamic_sqrt_6/SRPT_ratio,Rdynamic_sqrt_6/SETF_ratio,Rdynamic_sqrt_6/FCFS_ratio,Rdynamic_sqrt_6/RMLF_ratio,Rdynamic_sqrt_6/Dynamic_ratio,Rdynamic_sqrt_8/RR_ratio,Rdynamic_sqrt_8/SRPT_ratio,Rdynamic_sqrt_8/SETF_ratio,Rdynamic_sqrt_8/FCFS_ratio,Rdynamic_sqrt_8/RMLF_ratio,Rdynamic_sqrt_8/Dynamic_ratio,Rdynamic_sqrt_10/RR_ratio,Rdynamic_sqrt_10/SRPT_ratio,Rdynamic_sqrt_10/SETF_ratio,Rdynamic_sqrt_10/FCFS_ratio,Rdynamic_sqrt_10/RMLF_ratio,Rdynamic_sqrt_10/Dynamic_ratio,Dynamic/SRPT_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_8/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_6_checkpoint,Rdynamic_sqrt_8_checkpoint,Rdynamic_sqrt_10_checkpoint,Dynamic_checkpoint,Rdynamic_sqrt_2/RR_ratio,Rdynamic_sqrt_2/SRPT_ratio,Rdynamic_sqrt_2/SETF_ratio,Rdynamic_sqrt_2/FCFS_ratio,Rdynamic_sqrt_2/RMLF_ratio,Rdynamic_sqrt_2/Dynamic_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_6_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_2/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_2_checkpoint,RMLF/FCFS_ratio,Rdynamic_sqrt_2_L2,Rdynamic_sqrt_6_L2,Rdynamic_sqrt_8_L2,Rdynamic_sqrt_10_L2,Dynamic_L2,RR_L2_Norm,SRPT_L2_Norm,SETF_L2_Norm,FCFS_L2_Norm,RMLF_L2_Norm
24.0,"{'L': 5.649, 'H': 4096}",0.0840043851406554,1.9101297590003483,0.9478231333197644,0.8201986634692484,1.0043672429318449,1.9101297590003483,0.0788336943407573,1.7925562495348903,0.8894821271070387,0.7697132789719012,0.9425457980864208,1.7925562495348903,0.0820249002945129,1.8651193359637877,0.9254885667838824,0.8008714483191671,0.9807002672850778,1.8651193359637877,1.0,1.065589857777665,1.0241327309028738,0.9610946682983152,60,80,100,100,0.0795665274391901,1.8092197404628136,0.8977506974012448,0.7768684855349187,0.9513076449515556,1.8092197404628136,0.9471711185786952,1.0092959375373836,0.9700289443023288,80.0,0.8166322321255811,38500.72910452251,40648.12402884062,38146.12510822324,39690.288965772335,21280.294617321444,483880.9778891912,21280.294617321444,42885.769084860774,49558.876208001326,40471.37569937548
24.0,"{'L': 4.639, 'H': 32768}",0.0158763134655185,1.3558886690343082,0.9885543835544436,0.6386890893358966,1.0126858219247736,1.3558886690343082,0.0150061036359563,1.2815699268308207,0.9343699065664948,0.6036813701458386,0.9571786565862236,1.2815699268308207,0.0156212064679824,1.3341017039367884,0.972669893667202,0.6284263758732652,0.9964135783690088,1.3341017039367884,1.0,1.0579903918214353,1.0163308127358124,0.9606238587725716,60,80,100,100,0.0154010707832289,1.315301402389725,0.9589629272097484,0.6195705252798045,0.9823720134091206,1.315301402389725,0.9700659297687838,1.0263204331287006,0.9859078948092296,80.0,0.6306882899989302,6995.837780198173,7211.713725339924,6816.426482781421,7095.833005325359,5318.80964126373,454243.5963489194,5318.80964126373,7295.21192289847,11291.430910207971,7121.37325240013
24.0,"{'L': 7.918, 'H': 512}",0.1088496901419323,1.6491156843439596,0.8743948177261716,1.0833677951760718,0.9642103426949136,1.6491156843439596,0.1114487789356595,1.6884929034168787,0.8952734235272715,1.1092362114504368,0.9872335437093264,1.6884929034168787,0.1109763670751573,1.6813356776350832,0.8914785162370725,1.1045343533646677,0.9830488335708408,1.6813356776350832,1.0,0.9766790733954318,0.9808366682990732,1.0042568690339473,60,80,100,100,0.1092732714533201,1.655533108071063,0.8777974668570991,1.0875836487149997,0.9679625029526036,1.655533108071063,1.0038914333227364,0.980479754887262,0.984653528794254,80.0,1.1235803508891222,56537.86006306332,56318.69959875156,57663.46503458828,57419.03970251963,34150.848320356556,517398.8049512677,34150.848320356556,64408.77559773978,51984.83825116704,58409.14280316053
24.0,"{'L': 16.772, 'H': 64}",0.2323578510362525,0.7144931726572575,0.343113604075659,1.0011027745175751,0.3780094719111866,1.0008493585563083,0.2323489315013976,0.7144657453647058,0.343100432953026,1.0010643451249346,0.3779949612387684,1.0008109388915616,0.2323490216901237,0.7144660226922364,0.3431005661311335,1.001064733698781,0.3779951079615608,1.0008113273670456,0.7138868267727023,1.0000383885339916,1.000038000358532,0.9999996118394412,60,80,100,100,0.2335275101794451,0.7180898381816639,0.3448407932468923,1.00614219542919,0.3799123223337675,1.005887503804997,1.0050338696883976,1.005072451465267,1.0050720613357826,80.0,2.6483536760496427,128120.95595569054,127479.24206316886,127474.34850980804,127474.39799034156,127371.05836492057,548633.2460669879,178419.11853274022,371536.5422673791,127338.8160617178,337238.2216208596
24.0,"{'L': 4.073, 'H': 262144}",0.0595005798270274,1.6059749280086726,1.143124039684794,0.2695748345167475,1.1561157997861693,1.6059749280086726,0.0543256222296818,1.466298101681847,1.0437028499909724,0.2461290405095105,1.0555646747566758,1.466298101681847,0.057910747381416,1.5630639000017328,1.1125802081299994,0.2623718993574435,1.1252248334337842,1.5630639000017328,1.0,1.0952581375960426,1.0274531501923194,0.9380922313414196,60,80,100,100,0.0542749783276408,1.4649311765666513,1.0427298802811855,0.245899591963771,1.0545806471138768,1.4649311765666513,0.9121756205640716,0.9990677713395196,0.9372177148771892,80.0,0.2331728660456046,29414.30610905189,32246.319070512604,29441.75255459806,31384.709915461077,20078.96792666396,541949.661066413,20078.96792666396,28208.94141934433,119619.1741277292,27891.945665370855
26.0,"{'L': 16.772, 'H': 64}",0.0805523452259524,0.505750207780391,0.1985988209122476,1.0032517369958456,0.265766653913329,1.0021111447932525,0.0805851440633707,0.505956136220994,0.1986796852299817,1.0036602352278847,0.2658748672403088,1.0025191786055645,0.0805687444864318,0.5058531710072425,0.1986392526810051,1.003455984141168,0.2658207600547709,1.0023151597309516,0.5046847452083106,0.9995929915147566,0.999796456298482,1.0002035476293378,60,80,100,100,0.0813085192394997,0.5104978679931003,0.200463139909711,1.0126696240906834,0.2682615016647254,1.0115183247363466,1.0093873618629747,1.008976532641799,1.0091819074230757,80.0,3.774934598540803,44070.442611800485,43660.58490217464,43678.36236627925,43669.47354846403,43568.6052680138,542015.0683348203,86328.3578147992,219843.122439616,43519.07232467163,164281.6518148025
26.0,"{'L': 5.649, 'H': 4096}",0.0299995741003133,1.3788192279247249,0.8843830176304516,0.5723151192556182,0.919332027788547,1.3788192279247249,0.0297296115530411,1.3664114000751133,0.8764245615735293,0.5671649245588547,0.9110590698065184,1.3664114000751135,0.0302195570106409,1.38892992701533,0.8908680813654282,0.576511830353495,0.9260733679940476,1.3889299270153304,0.9999999999999998,1.0090805945039167,0.9927205117450868,0.9837871396517412,60,80,100,100,0.0296523919161716,1.3628622856865853,0.8741481380734261,0.5656917714555437,0.9086926867001776,1.3628622856865855,0.9884270962320736,0.997402601889641,0.9812318527942144,80.0,0.6225336461216544,14478.239187884232,14647.756261514782,14515.94287046606,14755.166321451075,10623.405856880365,488265.4737875698,10623.405856880365,16562.68378011245,25593.86563221742,15933.042490372012
26.0,"{'L': 7.918, 'H': 512}",0.1441595406926842,1.6689088557989378,0.8369956663319953,1.0591364983011906,0.8621294516299851,1.668908855798938,0.1427956147383182,1.6531189324060214,0.8290766614051155,1.0491157688211428,0.8539726502871714,1.6531189324060216,0.1410944749166935,1.6334251452336974,0.8191997801963998,1.0366175375896962,0.8437991804320634,1.6334251452336976,1.0,1.009551595522492,1.0217234996466051,1.012056742991737,60,80,100,100,0.1461198788295235,1.6916033348546513,0.848377462619607,1.0735390529969242,0.8738530270159903,1.6916033348546515,1.0135983933315815,1.0232798752069328,1.0356172976709197,80.0,1.2285121408377062,77402.1225784947,76363.6989637314,75641.20477092551,74740.08280140777,45756.66232364419,529716.5806495016,45756.662323644196,91235.47711827894,72099.95981274886,88575.67598387269
26.0,"{'L': 4.639, 'H': 32768}",0.0114361237019878,1.3731094211198995,0.9280899515150076,0.6175557209248449,0.9350950354402578,1.3731094211198993,0.0116567711861395,1.399602063830859,0.9459964308610348,0.6294707823299492,0.9531366702099808,1.3996020638308588,0.0116785583553391,1.4022179997954456,0.9477645520647764,0.6306472990704622,0.954918136927702,1.4022179997954456,1.0000000000000002,0.9810713034829012,0.9792410461998116,0.9981344299067846,60,80,100,100,0.0118010474578574,1.4169249883726382,0.9577050623442892,0.637261764599374,0.9649336766897064,1.416924988372638,1.0319097419177294,1.0123770355799309,1.010488375259295,80.0,0.6604202755007567,5687.496308670276,5511.621877026258,5617.962585858387,5628.462877874122,4013.9713501717974,481948.43118636665,4013.971350171797,5938.672073788887,8924.898094656319,5894.183658489104
26.0,"{'L': 4.073, 'H': 262144}",0.042959775767747,1.1267934492644007,1.0213749473718785,0.1287786705095109,1.014746980342608,1.1267934492644007,0.0429245369785863,1.1258691698407624,1.0205371400094982,0.1286730367081845,1.0139146097295717,1.1258691698407624,0.0430256325802634,1.128520809885046,1.022940702714311,0.1289760866414226,1.0163025750923884,1.128520809885046,1.0,1.000820947449666,0.9984693586458356,0.9976503401434365,60,80,100,100,0.0429765659371018,1.1272338391990062,1.0217741361021415,0.1288290016774115,1.0151435786336311,1.1272338391990062,1.0003908346599752,1.0012121029643586,0.9988595950781176,80.0,0.1269071729250492,27800.589229586945,27789.728040677364,27766.932847970776,27832.329354970807,24662.663826115782,646877.8652597413,24662.663826115782,27208.1551561292,215794.49400065796,27385.869166415003
28.0,"{'L': 16.772, 'H': 64}",0.106865930376703,0.5176649596462387,0.2248589567779158,1.0020049482323197,0.2709750970749361,1.0007112093136814,0.1068361918440297,0.5175209044149597,0.2247963832766188,1.0017261114057765,0.2708996904252245,1.0004327325073707,0.1068665217366275,0.5176678242290896,0.224860201071352,1.0020104929888995,0.2709765965594996,1.0007167469111475,0.5172970531640885,1.0002783563524682,0.999994466368747,0.9997161890168688,60,80,100,100,0.1075307982020147,0.5208856191655716,0.2262579198063366,1.0082389355146506,0.2726609722913945,1.0069371475819036,1.0062215134698973,1.0065016016201618,1.0062159454110828,80.0,3.697775031907168,57272.55446546801,56918.43565137749,56902.59645218309,56918.7506187548,56877.98349976904,532615.3569312473,109952.26659782873,253129.5015639228,56804.545478332984,210050.42996861492
28.0,"{'L': 5.649, 'H': 4096}",0.0778720411295699,1.6570079587606543,1.223945952999805,0.4414272647155502,1.068028718900949,1.6570079587606543,0.0805366979003575,1.7137081224203434,1.265827427062011,0.4565322001027893,1.1045749544424035,1.7137081224203434,0.0744606877647227,1.5844191374879282,1.1703283505253843,0.4220895876368526,1.021241408447458,1.5844191374879282,1.0,0.9669137568306504,1.045814153310351,1.0816002419267676,60,80,100,100,0.0761904698036764,1.6212264763465365,1.1975160252728136,0.4318950703612483,1.0449656728720629,1.6212264763465365,0.978405968284618,0.94603419049961,1.023230809315372,80.0,0.4133102948484376,46394.12882089967,47418.076263618656,49040.64703665569,45340.824766546335,28616.685884287857,608922.9918183415,28616.685884287857,38741.96907747463,107419.90822468617,44397.753940937146
28.0,"{'L': 7.918, 'H': 512}",0.0377119695597391,1.5563686686193106,0.8605376901952861,1.0501618327312554,0.935768199035128,1.5563686686193106,0.0368655517853147,1.521437103918351,0.8412235465680324,1.026591712909277,0.9147655612612036,1.521437103918351,0.0359016254306109,1.4816559735549302,0.8192280112385627,0.9997493421953816,0.8908471173434243,1.4816559735549302,1.0,1.022959585125797,1.050425129988254,1.0268491006505205,60,80,100,100,0.0433371159276569,1.788517815577985,0.9888961535417932,1.2068047789384635,1.075348102908274,1.788517815577985,1.1491607686786829,1.1755450231703874,1.2071073498167073,80.0,1.1222456948356216,21380.60640477905,18605.409258238684,18187.8243566687,17712.265945547904,11954.371501672516,493355.5440207397,11954.371501672516,21620.679105893043,17716.706776373536,19882.497906450284
28.0,"{'L': 4.639, 'H': 32768}",0.0194350998569021,1.178858101664862,0.9856464990506404,0.3618171849629223,0.9958893168795304,1.178858101664862,0.0197728000796276,1.1993416930240608,1.002772886087948,0.368104044554462,1.0131936809731752,1.1993416930240608,0.019535056117057,1.1849210623886752,0.9907157571766764,0.363678039444503,1.00101125463012,1.1849210623886752,1.0,0.982920971164147,0.9948832366000896,1.0121701192536108,60,80,100,100,0.019730070299635,1.1967498695861805,1.000605855387564,0.3673085575837313,1.01100413053502,1.1967498695861805,1.0151772023249028,0.9978389616128952,1.0099827807716233,80.0,0.3633106398777548,10112.053862608433,9960.875637721538,10133.953725622649,10012.105211222372,8449.596795113954,512519.91042300005,8449.596795113954,10105.9311297871,27530.13414424274,10001.990651865255
28.0,"{'L': 4.073, 'H': 262144}",0.0467674136021399,1.0343599748130603,1.0240627389126968,0.094806342500389,1.0141220974002103,1.0343599748130603,0.0467691880302456,1.0343992200325278,1.0241015934390858,0.0948099395998601,1.0141605747632645,1.0343992200325278,0.0467480322655858,1.033931315683855,1.0236383471606925,0.0947670528863194,1.013701825245675,1.033931315683855,1.0,0.9999620598907004,1.0004145914943317,1.0004525487733809,60,80,100,100,0.0466996386569384,1.0328609889762992,1.022578675744202,0.0946689499406383,1.0126524401263737,1.0328609889762992,0.998550808351771,0.9985129232249612,0.9989647990235716,80.0,0.0934861223746462,42658.77944285307,42720.689909877045,42722.31079901828,42702.9856152584,41301.569037991765,913471.2959179396,41301.569037991765,41716.867811474054,450610.0413028986,42125.785464487184
30.0,"{'L': 4.639, 'H': 32768}",0.028119241730081,1.0726297640696725,1.009002258604359,0.1615402361903821,0.9960750298514118,1.0726297640696725,0.0281881750645232,1.0752592782994317,1.0114757922370574,0.1619362464112152,0.998516872836418,1.0752592782994317,0.0281458368789276,1.0736442561568524,1.009956571864712,0.1616930207735309,0.9970171165525938,1.0736442561568524,1.0,0.997554530072116,0.999055094756608,1.0015042432661638,60,80,100,100,0.0282389374449062,1.0771956477298887,1.013297297843438,0.162227867607667,1.00031504150827,1.0771956477298887,1.0042567191524625,1.0018008395458995,1.0033077917128237,80.0,0.1621767751918043,17684.703576451906,17609.74384256729,17652.91351169969,17626.399119517442,16417.355207218974,626252.4434906422,16417.355207218974,17452.630747254123,109011.50238392277,17679.13391543828
30.0,"{'L': 4.073, 'H': 262144}",0.0127422389957113,1.2012690795824974,0.9921498417499816,0.4321391021447758,1.0243491296827774,0.5601378244568753,0.012543410410992,1.1825246006066392,0.9766684378200252,0.4253960481092768,1.0083652913807457,0.5513974915434835,0.0126353365542717,1.191190898073232,0.9838260895120394,0.4285136227391294,1.0157552379117605,0.5554384854319805,2.1445955390484124,1.015851238076774,1.008460593113637,0.992724677899562,60,80,100,100,0.0126344597247532,1.191108235348962,0.9837578168742124,0.4284838860248046,1.0156847495498251,0.5553999407634103,0.9915415751506176,1.0072587367213497,0.9999306049732216,80.0,0.4218670076662256,7047.95511173657,7108.0782575011735,6997.164536569647,7048.444238713261,12689.87371883582,557835.8920982048,5917.140779126351,7164.31929774211,16448.588480474547,6939.1168025909465
30.0,"{'L': 16.772, 'H': 64}",0.0333893683772192,0.644767152019801,0.2622258941718669,1.009625022440379,0.3079844020099947,1.0046943004183009,0.0333560530362711,0.6441238143783404,0.2619642496576296,1.0086176358533587,0.3076771004389159,1.003691833621419,0.033412998656666,0.6452234657723773,0.2624114763334542,1.0103395529204784,0.3082023683219818,1.0054053413343582,0.6417545633048326,1.0009987794692567,0.9992927818394978,0.9982957045855104,60,80,100,100,0.0340914966512457,0.6583256369387773,0.2677401109249331,1.0308559204439407,0.3144608514644239,1.025821512742518,1.021028498236151,1.0220482805377151,1.020306408339808,80.0,3.2781693353665844,19892.047808106636,19482.36297269918,19462.92380399204,19496.15100474963,19391.334224338458,583490.0125272068,30216.122070841586,74296.10654670943,19296.632452321828,63257.62878104111
30.0,"{'L': 5.649, 'H': 4096}",0.0565441634322037,1.3827611133438302,1.108124149854738,0.3492489491067039,0.9714632996898596,1.3827611133438302,0.0561255086328276,1.3725231057166392,1.099919563112598,0.3466630986873959,0.9642705542649396,1.3725231057166392,0.0562572787110707,1.375745481449817,1.1025019270042216,0.3474769857193488,0.9665344447752992,1.375745481449817,1.0,1.00745926067441,1.005099512946697,0.9976577239201384,60,80,100,100,0.0563603338296623,1.3782656462532177,1.104521549521309,0.3481135128104491,0.9683049947221034,1.3782656462532177,0.9967489199347372,1.004183929955467,1.0018318539565507,80.0,0.3595081247209256,37753.70076678243,37876.841410828296,37596.40006234387,37684.66795868102,27392.180070231723,669862.97279369,27392.180070231723,34181.04498110027,108452.2702436422,38989.472297018845
30.0,"{'L': 7.918, 'H': 512}",0.020796730664131,1.4684736534248817,0.900980495197056,0.9646880783146112,0.9553474135427804,1.4684736534248817,0.0208200742605161,1.470121963287681,0.9019918140129976,0.9657709066447636,0.9564197573062996,1.470121963287681,0.0197408691739352,1.3939184358255745,0.8552372183493696,0.9157103323220562,0.906843898254305,1.3939184358255745,1.0,0.998878793798092,1.0534860689715682,1.0546685699131122,60,80,100,100,0.0211416589500075,1.4928293133750452,0.9159238852344396,0.980688103060448,0.971192516847323,1.4928293133750452,1.016585697600607,1.015445895411686,1.0709588703379826,80.0,1.009777244005081,11589.199325051151,11400.120375886188,11412.916608769798,10821.329974505676,7763.244746882582,548168.8713480546,7763.244746882582,12653.01572748568,11817.416045819831,11932.957806009372
