arrival_rate,bp_parameter_L,bp_parameter_H,MLFQ_L2_norm_flow_time
30,4.073000,262144,52653.007882
30,4.639000,32768,170235.146459
30,5.649000,4096,344841.601105
30,7.918000,512,895401.262664
30,16.772000,64,797809.161105
30,30.000000,6,483314.462563
30,30.000000,9,907689.128765
30,30.000000,12,369980.490556
