arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.5388720013009156,1.983344859650936,1.0,0.810124496555553,0.8590189085741513,1.196885822613814,1.983344859650936
22,0.5854157604214484,1.9599687403021189,1.0,0.8844707736974006,0.8704817794707851,1.1644151540834893,1.9599687403021189
24,0.5418427272255735,2.2215330688632635,1.0000000000000002,1.0137942564706672,1.0394697665150625,1.302223984457013,2.2215330688632635
26,0.5791544279270389,2.1850494022090703,1.0,0.9936495010763632,1.02482220902602,1.2761597348341356,2.1850494022090703
28,0.575150087044042,2.6692462943440747,1.0,1.2024079891754045,1.0522574707661567,1.5286126394012731,2.6692462943440747
30,0.4122778795709432,2.0892489078773564,1.0,0.7072870108497954,0.6645824152321403,1.232990360867818,2.0892489078773564
32,0.3286268681002885,1.927837495747108,1.0,0.7872978511340637,0.8465940222925754,1.0336451734792944,1.927837495747108
34,0.3655910004213569,2.430588772534154,1.0,1.139098494711214,0.9330846928982202,1.4191253004814075,2.430588772534154
36,0.3764931726959367,2.848178618638759,0.9999999999999998,1.3404915880403678,0.9192122117362208,1.6305708217757453,2.84817861863876
38,0.4690941921889994,2.691487683515194,1.0,1.2854750735467997,1.0901605566347727,1.5329587788792107,2.691487683515194
40,0.3408055671266377,2.9724475840826927,1.0,1.4647032623114802,1.0477109951003514,1.6711645894374831,2.9724475840826927
