arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.5454336248462132,2.0074952372881354,1.8141408376530288,0.8199890505839461,0.8694788298221443,1.2114598108257382,1.1065818020420346
22,0.6058501542266221,2.028382978170144,1.3944820158826252,0.9153439160362538,0.9008666250532285,1.205059973406639,1.454578083523219
24,0.5369192739513029,2.2013471113663354,1.4892935413932673,1.0045824162065842,1.030024625760551,1.2903913278244556,1.478114992231099
26,0.5057335394678533,1.9080450995542124,1.0626572774561676,0.867682011805533,0.894902875820344,1.1143777004936075,1.7955413660006816
28,0.5387058941989347,2.5001103959177664,1.2035299318776729,1.1262178092152115,0.985581528171072,1.4317526109135394,2.0773146805059093
30,0.5001023010471183,2.5343057148178936,1.0777290402772686,0.8579549841355353,0.8061533532648667,1.495644921043615,2.351524010307721
32,0.3632652051797431,2.13103781651857,1.293217720790926,0.8702815965203039,0.9358277763162188,1.142594725128859,1.6478569557608889
34,0.3747627205544947,2.49156587523837,1.1185405030832083,1.1676754908230675,0.9564933426021622,1.4547274353120496,2.227515113105405
36,0.3652404136129322,2.7630512640272302,1.6099842708677234,1.300426508546364,0.8917384769782809,1.581835753105489,1.7161976759798063
38,0.4650052788355812,2.668027022281401,1.1605217659235252,1.2742700825636797,1.0806580470500926,1.5195965677805208,2.2989892138371286
40,0.33958555790574346,2.9618068733343907,1.1026626042790062,1.4594599457161566,1.0439604194110181,1.6651821865503027,2.686049986497017
