arrival_rate,Rdynamic/RR_ratio,Rdynamic/SRPT_ratio,Dynamic/SRPT_ratio,Rdynamic/SETF_ratio,Rdynamic/FCFS_ratio,Rdynamic/RMLF_ratio,Rdynamic/Dynamic_ratio
20,0.5820784851991505,2.142368445096606,1.862045969915603,0.8750798680194475,0.927894609208044,1.292851521143235,1.1505454106451027
22,0.6958500838815834,2.329702246763328,1.0057843774965132,1.051319598271608,1.0346916844638183,1.3840734011989484,2.316303870778113
24,0.5422800691527168,2.2233261529164983,1.0854385367295247,1.0146125284739145,1.0403087622015463,1.3032750590923612,2.048320635100611
26,0.5818196876170082,2.195104965650317,1.0623979111001658,0.998222260660808,1.0295384249287092,1.282032602130324,2.066179670267967
28,0.5788576246502747,2.6864528135457664,1.6564395456378105,1.2101589622489093,1.0590405422325202,1.5384663957921836,1.621823640120443
30,0.4661587872795836,2.36229442684352,1.036092700934632,0.799722884913129,0.7514371934151802,1.394130803107165,2.280002961812738
32,0.3486789458380607,2.0454698352876344,1.3011795446920231,0.8353370081420763,0.8982512992689767,1.0967158940557828,1.5720119822293837
34,0.4225929240318057,2.8095593581905964,1.1709829923113937,1.3167035377934306,1.078568641697186,1.6403913378796595,2.399316964155757
36,0.3121246836765256,2.3612296712610767,1.2518978507355485,1.1113096949198913,0.7620558395928222,1.3517945048367666,1.886120077507717
38,0.4566837741366217,2.6202813290315063,1.6036011351573936,1.2514663748157795,1.0613191246210518,1.492402618475314,1.6339981754716864
40,0.3385107247637078,2.9524323633952707,1.2409484943221147,1.4548405622276375,1.0406561468009683,1.6599116649984746,2.3791739761190316
