frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,991418.357505,36078.000000,0.000000
4,1743789.140727,51492.000000,0.000000
8,1713843.000447,54955.000000,0.000000
16,2009912.833907,60652.000000,0.000000
32,1911567.018924,60499.000000,0.000000
64,3459754.919533,93907.000000,0.000000
128,2702533.891912,76434.000000,0.000000
256,2756142.894991,78851.000000,0.000000
512,2626343.210678,79610.000000,0.000000
1024,2254321.146987,66357.000000,0.000000
2048,4137927.344857,113788.000000,0.000000
4096,1906916.624190,51916.000000,0.000000
8192,3732792.584652,101776.000000,0.000000
16384,4573050.177932,130735.000000,0.000000
32768,3866898.496906,108190.000000,0.000000
65536,1500627.020893,49315.000000,0.000000
