frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,650139.434867,25662.000000,0.000000
4,863868.764462,32585.000000,0.000000
8,1152325.520503,47607.000000,0.000000
16,1738281.625098,69052.000000,0.000000
32,1826258.352778,74616.000000,0.000000
64,2845208.377075,94623.000000,0.000000
128,1495353.708861,57176.000000,0.000000
256,2689364.811204,98707.000000,0.000000
512,2699263.804408,93430.000000,0.000000
1024,2625582.529634,99622.000000,0.000000
2048,2865988.514299,120279.000000,0.000000
4096,1524689.247583,57418.000000,0.000000
8192,4500349.165880,134491.000000,0.000000
16384,2109178.463036,67405.000000,0.000000
32768,1668640.258830,65312.000000,0.000000
65536,5688822.273706,177876.000000,0.000000
