frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1284984.668883,56959.000000,0.000000
4,695801.197643,36229.000000,0.000000
8,2457262.284148,100262.000000,0.000000
16,1779172.801719,60134.000000,0.000000
32,2250868.120536,95497.000000,0.000000
64,1249189.890740,50967.000000,0.000000
128,2725295.156040,128500.000000,0.000000
256,2542860.227124,86368.000000,0.000000
512,1998137.880416,72699.000000,0.000000
1024,2501777.584794,106798.000000,0.000000
2048,1603734.666082,65797.000000,0.000000
4096,2852150.578402,105113.000000,0.000000
8192,1475519.452223,55024.000000,0.000000
16384,4071694.976472,147248.000000,0.000000
32768,1855152.736865,64912.000000,0.000000
65536,5014795.916795,177776.000000,0.000000
