frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,711430.216006,26208.000000,0.000000
4,905559.559623,37487.000000,0.000000
8,1106122.940701,42335.000000,0.000000
16,1610292.544104,55664.000000,0.000000
32,1607151.432611,56034.000000,0.000000
64,2205798.854032,73689.000000,0.000000
128,2922107.408394,101376.000000,0.000000
256,2230291.678316,74031.000000,0.000000
512,2350275.330034,86966.000000,0.000000
1024,2462081.561885,82140.000000,0.000000
2048,2015347.347846,73889.000000,0.000000
4096,4665432.715604,143180.000000,0.000000
8192,6244503.910924,184896.000000,0.000000
16384,3725777.812349,115254.000000,0.000000
32768,6741332.310234,201360.000000,0.000000
65536,1313796.029648,60035.000000,0.000000
