frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1254057.522628,38813.000000,0.000000
4,1218397.829750,41251.000000,0.000000
8,1024971.040628,36690.000000,0.000000
16,2209930.896090,80014.000000,0.000000
32,1759113.260653,65960.000000,0.000000
64,1735964.823636,57366.000000,0.000000
128,3001682.259245,96599.000000,0.000000
256,1523116.832638,56382.000000,0.000000
512,2776368.249569,92055.000000,0.000000
1024,1941626.607967,72500.000000,0.000000
2048,2747711.386156,94678.000000,0.000000
4096,5181516.594630,162586.000000,0.000000
8192,4374820.059217,126690.000000,0.000000
16384,489112.923371,21738.000000,0.000000
32768,1953584.641210,74861.000000,0.000000
65536,744546.256289,39977.000000,0.000000
