frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1321112.144432,48971.000000,0.000000
4,767426.372006,27061.000000,0.000000
8,634497.682803,30281.000000,0.000000
16,850257.713766,32348.000000,0.000000
32,1735495.027894,61631.000000,0.000000
64,1743623.983039,70707.000000,0.000000
128,2458295.836242,89031.000000,0.000000
256,2027074.072401,68097.000000,0.000000
512,1622081.253313,56875.000000,0.000000
1024,2262110.726611,78800.000000,0.000000
2048,2545492.798950,96683.000000,0.000000
4096,2404391.504492,89566.000000,0.000000
8192,2332983.902394,74773.000000,0.000000
16384,2062679.698023,72922.000000,0.000000
32768,1159779.247781,52302.000000,0.000000
65536,2847694.911355,89013.000000,0.000000
