frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,797859.953689,30336.000000,0.000000
4,1769537.140869,67032.000000,0.000000
8,1178023.161345,51012.000000,0.000000
16,1596176.101869,55371.000000,0.000000
32,2265585.511279,73726.000000,0.000000
64,2487882.747825,86122.000000,0.000000
128,1846574.587040,69230.000000,0.000000
256,1951933.573022,72288.000000,0.000000
512,3128523.190504,111161.000000,0.000000
1024,2968776.361463,104522.000000,0.000000
2048,4251928.584479,133732.000000,0.000000
4096,2375622.628283,83299.000000,0.000000
8192,3283773.396503,115957.000000,0.000000
16384,1019829.216292,39796.000000,0.000000
32768,7347773.013253,198794.000000,0.000000
65536,10730639.069625,230075.000000,0.000000
