frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1316631.992798,50421.000000,0.000000
4,1224941.390395,41709.000000,0.000000
8,1350873.391485,48747.000000,0.000000
16,643293.072511,29134.000000,0.000000
32,1958948.607683,79103.000000,0.000000
64,1733989.703646,57132.000000,0.000000
128,2527355.087909,91689.000000,0.000000
256,3186160.628077,109575.000000,0.000000
512,2906211.631210,98236.000000,0.000000
1024,2345297.337263,86703.000000,0.000000
2048,2327196.091956,76041.000000,0.000000
4096,1937298.267247,67652.000000,0.000000
8192,1946369.585059,62513.000000,0.000000
16384,2066639.314222,85301.000000,0.000000
32768,2314264.500071,72573.000000,0.000000
65536,3282325.704769,101593.000000,0.000000
