frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1887781.765681,68710.000000,0.000000
4,749222.073078,29340.000000,0.000000
8,1676922.859653,53682.000000,0.000000
16,1589370.757187,64086.000000,0.000000
32,1733952.677573,74447.000000,0.000000
64,2116373.292070,89351.000000,0.000000
128,2769483.843347,95543.000000,0.000000
256,2457992.973085,88054.000000,0.000000
512,2738717.398271,94858.000000,0.000000
1024,3144450.393005,117593.000000,0.000000
2048,2924131.518741,95691.000000,0.000000
4096,1886154.183559,69319.000000,0.000000
8192,4792420.654879,150908.000000,0.000000
16384,2082379.712134,72453.000000,0.000000
32768,4119013.710448,151089.000000,0.000000
65536,7357746.941129,201133.000000,0.000000
