frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1515223.701668,51907.000000,0.000000
4,930301.475924,39753.000000,0.000000
8,1793114.661684,64428.000000,0.000000
16,1953003.934925,77346.000000,0.000000
32,2362238.530825,102332.000000,0.000000
64,2059617.727579,97633.000000,0.000000
128,2650830.208996,105811.000000,0.000000
256,1486134.003889,71489.000000,0.000000
512,3464724.970174,128089.000000,0.000000
1024,3044115.942336,117378.000000,0.000000
2048,2755072.950531,101650.000000,0.000000
4096,2251066.244852,105775.000000,0.000000
8192,4181817.502375,146644.000000,0.000000
16384,4730616.797199,147746.000000,0.000000
32768,2521777.111032,103098.000000,0.000000
65536,4168379.617895,151348.000000,0.000000
