frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,591500.092686,26554.000000,0.000000
4,2087493.439601,86388.000000,0.000000
8,882633.653019,37029.000000,0.000000
16,1910267.214752,70427.000000,0.000000
32,870062.196442,33339.000000,0.000000
64,2425125.648566,102229.000000,0.000000
128,2910044.551144,99409.000000,0.000000
256,1634706.962453,78439.000000,0.000000
512,2351223.325436,84010.000000,0.000000
1024,3403713.842673,106238.000000,0.000000
2048,2436431.530912,81513.000000,0.000000
4096,2524595.789478,90662.000000,0.000000
8192,2820962.086964,109489.000000,0.000000
16384,2251722.980884,87724.000000,0.000000
32768,3892642.610564,142078.000000,0.000000
65536,1329823.593299,52723.000000,0.000000
