frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1288032.168809,52045.000000,0.000000
4,757212.339596,36112.000000,0.000000
8,1294129.803291,60693.000000,0.000000
16,1976278.481575,94552.000000,0.000000
32,1284851.297727,49391.000000,0.000000
64,1769431.991098,74328.000000,0.000000
128,2614137.372929,103301.000000,0.000000
256,2821045.923731,101820.000000,0.000000
512,2816907.195069,105754.000000,0.000000
1024,1825090.992114,81716.000000,0.000000
2048,4855419.548535,166665.000000,0.000000
4096,2052052.104658,92263.000000,0.000000
8192,2485903.221410,78045.000000,0.000000
16384,2849022.778572,120362.000000,0.000000
32768,5602003.737596,186060.000000,0.000000
65536,3435112.204365,111945.000000,0.000000
