frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,2114813.369891,91621.000000,0.000000
4,1462476.391472,55779.000000,0.000000
8,1373990.232899,58923.000000,0.000000
16,1901541.293915,79227.000000,0.000000
32,2314244.424146,93671.000000,0.000000
64,2133718.344361,84570.000000,0.000000
128,2418244.429933,96541.000000,0.000000
256,2035734.465150,78954.000000,0.000000
512,2739582.501203,111259.000000,0.000000
1024,3445890.001069,122431.000000,0.000000
2048,3241883.721662,121985.000000,0.000000
4096,4373085.968678,172780.000000,0.000000
8192,4532518.278363,161717.000000,0.000000
16384,1077681.618992,44312.000000,0.000000
32768,2002250.646358,81565.000000,0.000000
65536,10935208.675949,272088.000000,0.000000
