frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,649639.149498,22411.000000,0.000000
4,813882.859077,26978.000000,0.000000
8,1081139.028882,39573.000000,0.000000
16,1554475.867200,48676.000000,0.000000
32,1269827.649573,40430.000000,0.000000
64,1164892.716909,39825.000000,0.000000
128,2477421.384094,75517.000000,0.000000
256,3057226.045848,85633.000000,0.000000
512,3457123.567035,96305.000000,0.000000
1024,1416550.688649,46315.000000,0.000000
2048,3336597.995003,114124.000000,0.000000
4096,1837278.145002,58341.000000,0.000000
8192,1914117.416999,64773.000000,0.000000
16384,2407252.216964,59750.000000,0.000000
32768,4254098.709030,115511.000000,0.000000
65536,2038751.497739,65173.000000,0.000000
