frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1271981.097492,46731.000000,0.000000
4,971369.732481,40087.000000,0.000000
8,1558564.874146,64868.000000,0.000000
16,1737395.810452,68299.000000,0.000000
32,1896320.209567,70897.000000,0.000000
64,2555897.337835,87744.000000,0.000000
128,2071546.858001,91796.000000,0.000000
256,1899077.249307,70935.000000,0.000000
512,2440936.241699,74109.000000,0.000000
1024,3349108.003308,113107.000000,0.000000
2048,2886741.181928,103923.000000,0.000000
4096,684180.528520,34293.000000,0.000000
8192,2863578.693380,104333.000000,0.000000
16384,3812468.345431,128185.000000,0.000000
32768,3444293.033174,113607.000000,0.000000
65536,2898192.909480,106185.000000,0.000000
