frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,980604.208677,41492.000000,0.000000
4,1257116.113011,49422.000000,0.000000
8,1193563.322333,43274.000000,0.000000
16,2249903.756217,79712.000000,0.000000
32,1501793.970793,58092.000000,0.000000
64,1905371.399534,83588.000000,0.000000
128,2871241.825899,103559.000000,0.000000
256,3317840.072793,110385.000000,0.000000
512,2592940.467446,92882.000000,0.000000
1024,1398402.746714,60008.000000,0.000000
2048,2605587.593205,96566.000000,0.000000
4096,1003055.031775,36886.000000,0.000000
8192,1327801.550933,69546.000000,0.000000
16384,3737098.247113,113548.000000,0.000000
32768,2317501.042404,82718.000000,0.000000
65536,10105436.289409,242123.000000,0.000000
