frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1060764.446608,49298.000000,0.000000
4,1449471.108447,62792.000000,0.000000
8,771934.156342,43687.000000,0.000000
16,962080.486651,38516.000000,0.000000
32,2512992.505811,85984.000000,0.000000
64,1652830.218078,74280.000000,0.000000
128,2646019.130551,103211.000000,0.000000
256,2353380.925339,93948.000000,0.000000
512,2087763.530360,73426.000000,0.000000
1024,2593555.621162,98616.000000,0.000000
2048,4160615.633069,152295.000000,0.000000
4096,3356057.054296,126895.000000,0.000000
8192,4283684.937425,149911.000000,0.000000
16384,3245838.483118,122639.000000,0.000000
32768,4484500.133154,151411.000000,0.000000
65536,2425187.684799,104663.000000,0.000000
