frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,626924.520115,20753.000000,0.000000
4,1182339.795989,38127.000000,0.000000
8,1330666.424504,35928.000000,0.000000
16,1647286.697922,49778.000000,0.000000
32,1515421.269433,49325.000000,0.000000
64,2434945.697316,68094.000000,0.000000
128,2292503.279062,73420.000000,0.000000
256,2369066.225972,68225.000000,0.000000
512,2240748.410416,61825.000000,0.000000
1024,1650000.322339,60541.000000,0.000000
2048,3230670.709479,93622.000000,0.000000
4096,3361770.206398,100943.000000,0.000000
8192,776892.670064,22511.000000,0.000000
16384,3177772.605769,89356.000000,0.000000
32768,390689.889676,19805.000000,0.000000
65536,3321743.943191,99342.000000,0.000000
