frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1150106.104592,46579.000000,0.000000
4,1344696.450154,50298.000000,0.000000
8,2152341.431614,76161.000000,0.000000
16,851658.100245,36938.000000,0.000000
32,1471833.960517,63049.000000,0.000000
64,1938965.062001,88920.000000,0.000000
128,1971284.337464,81368.000000,0.000000
256,2396982.990559,87334.000000,0.000000
512,2827318.138033,95410.000000,0.000000
1024,2218813.063729,85462.000000,0.000000
2048,1948221.972811,69805.000000,0.000000
4096,4885942.743051,166158.000000,0.000000
8192,2603313.585433,99786.000000,0.000000
16384,2013405.674625,78229.000000,0.000000
32768,5200315.810182,172217.000000,0.000000
65536,2422082.948249,87785.000000,0.000000
