frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,933858.402496,41142.000000,0.000000
4,1498560.613722,64334.000000,0.000000
8,857867.610158,40091.000000,0.000000
16,1525929.290887,68811.000000,0.000000
32,1745402.852631,74613.000000,0.000000
64,2287077.344627,97946.000000,0.000000
128,2764291.363867,107541.000000,0.000000
256,1724855.402656,70277.000000,0.000000
512,2496917.162656,99542.000000,0.000000
1024,2699353.234082,100387.000000,0.000000
2048,2353294.980418,100168.000000,0.000000
4096,5911510.019200,191280.000000,0.000000
8192,3449657.078366,135963.000000,0.000000
16384,3859795.880035,138497.000000,0.000000
32768,2329458.821460,85873.000000,0.000000
65536,1491115.003864,75767.000000,0.000000
