frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1824466.101084,49957.000000,0.000000
4,1360678.110263,43560.000000,0.000000
8,1015220.345866,31987.000000,0.000000
16,1452392.040729,41848.000000,0.000000
32,1393457.831014,52259.000000,0.000000
64,1775652.629125,55673.000000,0.000000
128,2206325.669445,73423.000000,0.000000
256,2252944.641936,68942.000000,0.000000
512,3757000.603239,102631.000000,0.000000
1024,2344969.779200,75195.000000,0.000000
2048,3004187.835273,87750.000000,0.000000
4096,2991755.758407,97121.000000,0.000000
8192,2020115.471154,56355.000000,0.000000
16384,6010365.737542,153307.000000,0.000000
32768,4120304.240214,110638.000000,0.000000
65536,6692274.258141,166816.000000,0.000000
