frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1244818.609784,37527.000000,0.000000
4,1500654.117162,43615.000000,0.000000
8,566839.240440,18183.000000,0.000000
16,1851612.754693,53277.000000,0.000000
32,2039973.355462,66445.000000,0.000000
64,2011637.985145,56761.000000,0.000000
128,2729982.307540,80562.000000,0.000000
256,4132543.800187,113893.000000,0.000000
512,2436038.683354,69640.000000,0.000000
1024,1746029.605796,61575.000000,0.000000
2048,2533571.364212,76150.000000,0.000000
4096,3222475.315210,97733.000000,0.000000
8192,3383625.750627,97050.000000,0.000000
16384,4791634.167019,135598.000000,0.000000
32768,4644848.561783,124087.000000,0.000000
65536,5974675.471675,153639.000000,0.000000
