frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1409261.265015,49946.000000,0.000000
4,1316030.025156,48980.000000,0.000000
8,1675964.060481,62575.000000,0.000000
16,1474907.466186,59608.000000,0.000000
32,2167603.184661,69783.000000,0.000000
64,2333081.457274,84940.000000,0.000000
128,2737645.440001,103200.000000,0.000000
256,2743915.188583,95792.000000,0.000000
512,2905746.934209,87889.000000,0.000000
1024,1555555.160698,64999.000000,0.000000
2048,3186221.027733,113599.000000,0.000000
4096,3302332.961814,120217.000000,0.000000
8192,2035915.998806,84851.000000,0.000000
16384,5902478.056708,172981.000000,0.000000
32768,1599487.454453,66522.000000,0.000000
65536,4578197.037078,154710.000000,0.000000
