frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1273359.389590,48361.000000,0.000000
4,1839550.762251,73335.000000,0.000000
8,2108550.419833,77919.000000,0.000000
16,1763093.660341,63655.000000,0.000000
32,2087168.891051,85226.000000,0.000000
64,2859410.059577,101432.000000,0.000000
128,1995955.792805,73935.000000,0.000000
256,2178862.928135,80434.000000,0.000000
512,2153735.136729,77805.000000,0.000000
1024,4202763.861186,141146.000000,0.000000
2048,1551635.814916,65628.000000,0.000000
4096,3467318.903777,113552.000000,0.000000
8192,1507462.123846,63053.000000,0.000000
16384,6215809.196662,205568.000000,0.000000
32768,4677308.494400,137679.000000,0.000000
65536,5278618.985778,161231.000000,0.000000
