frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1351940.322960,39278.000000,0.000000
4,1067402.650208,33270.000000,0.000000
8,1533057.529433,53562.000000,0.000000
16,2314636.842959,83029.000000,0.000000
32,1447249.549873,57502.000000,0.000000
64,2348427.330807,81095.000000,0.000000
128,2701616.173459,95781.000000,0.000000
256,1455175.728012,50801.000000,0.000000
512,2809094.677119,96873.000000,0.000000
1024,3299635.966502,113636.000000,0.000000
2048,1929659.143718,57054.000000,0.000000
4096,2002957.070319,62139.000000,0.000000
8192,1704707.591344,65608.000000,0.000000
16384,3991873.009438,132940.000000,0.000000
32768,7694886.467253,201326.000000,0.000000
65536,1341351.799168,56404.000000,0.000000
