frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1224299.483700,38015.000000,0.000000
4,534873.674018,22093.000000,0.000000
8,1410312.825353,43736.000000,0.000000
16,1904237.577243,60879.000000,0.000000
32,2116911.274495,65770.000000,0.000000
64,1477895.421822,50119.000000,0.000000
128,2144899.860104,57739.000000,0.000000
256,2981901.696579,90698.000000,0.000000
512,2212571.178042,68902.000000,0.000000
1024,2010470.704582,63887.000000,0.000000
2048,3441068.088122,101909.000000,0.000000
4096,3104198.829609,80464.000000,0.000000
8192,3510790.888655,96673.000000,0.000000
16384,5402186.414131,133602.000000,0.000000
32768,6042912.112530,146419.000000,0.000000
65536,3633829.595792,103171.000000,0.000000
