frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,796970.063087,25131.000000,0.000000
4,1368325.735572,42597.000000,0.000000
8,1213927.883567,43604.000000,0.000000
16,1031655.088359,36379.000000,0.000000
32,2658937.207203,80902.000000,0.000000
64,2711690.776534,76662.000000,0.000000
128,2185082.415207,64107.000000,0.000000
256,2749953.393241,83879.000000,0.000000
512,3132343.837377,89793.000000,0.000000
1024,2669397.708938,78886.000000,0.000000
2048,3304545.501171,94816.000000,0.000000
4096,2380954.888852,65111.000000,0.000000
8192,1629406.891790,42707.000000,0.000000
16384,2236732.550813,68949.000000,0.000000
32768,5870164.368516,136681.000000,0.000000
65536,743129.757027,33956.000000,0.000000
