frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,970691.299703,41612.000000,0.000000
4,1370940.611281,59911.000000,0.000000
8,1077535.228279,46009.000000,0.000000
16,2096203.495152,79882.000000,0.000000
32,1803776.483164,80812.000000,0.000000
64,2105294.550844,101048.000000,0.000000
128,2257056.878808,109251.000000,0.000000
256,1789509.322603,77174.000000,0.000000
512,1709948.399924,74458.000000,0.000000
1024,3282300.959701,138518.000000,0.000000
2048,4294153.651248,154326.000000,0.000000
4096,2616068.624021,103622.000000,0.000000
8192,5524937.692718,188123.000000,0.000000
16384,5286708.101416,179921.000000,0.000000
32768,7234535.035001,223033.000000,0.000000
65536,780962.589922,53807.000000,0.000000
