frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,806481.733352,33175.000000,0.000000
4,1153911.751088,49542.000000,0.000000
8,2469281.115587,117342.000000,0.000000
16,1458382.554138,64344.000000,0.000000
32,1429840.490924,64836.000000,0.000000
64,1923963.361521,84027.000000,0.000000
128,1743582.778067,67094.000000,0.000000
256,3166737.281051,120721.000000,0.000000
512,2199058.641206,91054.000000,0.000000
1024,2213712.533660,96071.000000,0.000000
2048,2978933.133332,118615.000000,0.000000
4096,2597445.181774,97891.000000,0.000000
8192,3388555.855418,133352.000000,0.000000
16384,4145140.509348,145287.000000,0.000000
32768,2806563.668462,111722.000000,0.000000
65536,4175154.751492,137313.000000,0.000000
