frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1325236.702319,38367.000000,0.000000
4,962074.311997,25507.000000,0.000000
8,1618004.951595,51945.000000,0.000000
16,1810610.020228,59844.000000,0.000000
32,1875584.129912,50637.000000,0.000000
64,1379378.922904,43952.000000,0.000000
128,2478974.074161,76315.000000,0.000000
256,3153386.697759,90347.000000,0.000000
512,1730830.879067,54338.000000,0.000000
1024,2854145.060396,83341.000000,0.000000
2048,1482311.692111,64601.000000,0.000000
4096,2534875.070515,78467.000000,0.000000
8192,2699485.738403,87696.000000,0.000000
16384,5859088.468921,155846.000000,0.000000
32768,3020347.783594,100643.000000,0.000000
65536,4502739.781612,107648.000000,0.000000
