frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,1766799.208553,65169.000000,0.000000
4,1376426.707590,50798.000000,0.000000
8,1172905.672895,40412.000000,0.000000
16,1803841.409819,61313.000000,0.000000
32,2094969.960261,82848.000000,0.000000
64,2036727.628647,75049.000000,0.000000
128,1945087.579638,75103.000000,0.000000
256,3148350.154092,117298.000000,0.000000
512,2079524.760303,74155.000000,0.000000
1024,2894245.437550,114389.000000,0.000000
2048,3158476.011728,127989.000000,0.000000
4096,2679887.400661,107901.000000,0.000000
8192,3165098.466207,102447.000000,0.000000
16384,2367851.211870,76399.000000,0.000000
32768,5286113.495573,173113.000000,0.000000
65536,3388591.085005,109739.000000,0.000000
