frequency,MLFQ_L2_norm_flow_time,MLFQ_maximum_flow_time,MLFQ_longest_H_L2_norm
2,742939.523136,32979.000000,0.000000
4,1453952.554879,59169.000000,0.000000
8,1838186.556710,67285.000000,0.000000
16,1743940.553915,70303.000000,0.000000
32,2257708.407770,99874.000000,0.000000
64,2299458.868214,92863.000000,0.000000
128,2149124.871350,90078.000000,0.000000
256,2752767.298876,106558.000000,0.000000
512,2235916.662243,94911.000000,0.000000
1024,3189375.371549,119715.000000,0.000000
2048,1952708.806764,98823.000000,0.000000
4096,2303726.677832,100003.000000,0.000000
8192,3008571.621978,103219.000000,0.000000
16384,2706156.651088,94420.000000,0.000000
32768,359285.762722,22839.000000,0.000000
65536,6750882.120290,218460.000000,0.000000
