frequency,RFDynamic_njobs25_mode0_L2_norm_flow_time,RFDynamic_njobs25_mode1_L2_norm_flow_time,RFDynamic_njobs25_mode2_L2_norm_flow_time,RFDynamic_njobs25_mode4_L2_norm_flow_time,RFDynamic_njobs25_mode8_L2_norm_flow_time,RFDynamic_njobs25_mode16_L2_norm_flow_time,RFDynamic_njobs25_mode0_maximum_flow_time,RFDynamic_njobs25_mode1_maximum_flow_time,RFDynamic_njobs25_mode2_maximum_flow_time,RFDynamic_njobs25_mode4_maximum_flow_time,RFDynamic_njobs25_mode8_maximum_flow_time,RFDynamic_njobs25_mode16_maximum_flow_time
1024,40614.517047,1053832.189559,890896.781394,746444.358407,599218.976773,320333.302813,18322.000000,25589.000000,25167.000000,25070.000000,25070.000000,19434.000000
128,74261.676893,2154496.251661,1995424.854498,1631687.677067,1159055.345289,718672.854659,58287.000000,58287.000000,58287.000000,58287.000000,57864.000000,58287.000000
16384,47703.973954,602788.035489,495862.587706,358360.553359,267805.354760,205014.420561,23803.000000,25069.000000,24277.000000,25925.000000,23803.000000,23803.000000
16,67239.706327,1854899.656824,1596363.748112,1279279.121029,950689.012855,751026.264776,45387.000000,52524.000000,52524.000000,52524.000000,50836.000000,50836.000000
2048,37173.363044,301762.198797,271289.166232,238334.218286,201175.645253,127386.387303,9736.000000,9938.000000,9938.000000,9740.000000,9650.000000,9725.000000
256,43313.104518,564815.284957,484061.828591,385974.590087,224796.503725,78648.096137,16787.000000,17116.000000,17116.000000,16786.000000,16769.000000,16787.000000
2,29727.890137,626448.153859,508927.240779,358061.371284,150895.191799,38170.881245,18579.000000,18829.000000,18829.000000,18579.000000,18579.000000,18579.000000
32768,366554.032990,672061.743722,524180.484538,354064.784744,320462.137573,308837.373569,29618.000000,29618.000000,29618.000000,29618.000000,29618.000000,29618.000000
32,32564.838768,377311.899749,316438.274592,252263.456931,135520.054176,38087.079896,12745.000000,13083.000000,12733.000000,12784.000000,12783.000000,12787.000000
4096,64639.231013,455525.970226,381288.803581,350038.870074,286682.410010,184587.140738,42459.000000,42424.000000,42459.000000,42424.000000,42459.000000,42459.000000
4,39598.704398,1327168.479165,1084319.087062,842335.404687,564225.825695,299200.027861,32131.000000,32846.000000,32846.000000,32131.000000,32131.000000,32131.000000
512,77517.969072,1640062.833653,1411894.009245,1239490.705045,893829.202021,562662.700337,38264.000000,45005.000000,45005.000000,45264.000000,45114.000000,38275.000000
64,36792.799622,832228.127756,721646.545928,533931.848843,348536.323559,193527.641690,21456.000000,21456.000000,21456.000000,21456.000000,21456.000000,21456.000000
65536,89217.078337,1904344.659964,1663061.666012,1409902.324941,1245393.391765,1183708.628504,31341.000000,42251.000000,39588.000000,39588.000000,38157.000000,31839.000000
8192,93984.272482,911753.653727,800014.815257,757260.232108,688438.903319,639357.127165,26077.000000,26924.000000,26746.000000,26048.000000,26006.000000,25934.000000
8,45636.415383,1071952.811023,937581.741825,686258.582775,493635.196432,161718.700740,30395.000000,30219.000000,30219.000000,30219.000000,30219.000000,30395.000000
