frequency,RFDynamic_njobs100_mode0_L2_norm_flow_time,RFDynamic_njobs100_mode1_L2_norm_flow_time,RFDynamic_njobs100_mode2_L2_norm_flow_time,RFDynamic_njobs100_mode4_L2_norm_flow_time,RFDynamic_njobs100_mode8_L2_norm_flow_time,RFDynamic_njobs100_mode16_L2_norm_flow_time,RFDynamic_njobs100_mode0_maximum_flow_time,RFDynamic_njobs100_mode1_maximum_flow_time,RFDynamic_njobs100_mode2_maximum_flow_time,RFDynamic_njobs100_mode4_maximum_flow_time,RFDynamic_njobs100_mode8_maximum_flow_time,RFDynamic_njobs100_mode16_maximum_flow_time
1024,101469.933414,813909.613070,702565.922511,332143.175602,101469.201115,101472.178478,28848.000000,30896.000000,30764.000000,29000.000000,28825.000000,28794.000000
128,35200.917815,86601.894777,56756.953371,53858.763326,35243.338633,35241.248701,5997.000000,5997.000000,5997.000000,5997.000000,5997.000000,5997.000000
16384,112863.398912,443104.913427,301291.540943,300164.899975,233008.209570,146011.526237,21914.000000,21865.000000,21920.000000,21908.000000,21882.000000,21924.000000
16,35358.876495,235191.016901,36567.830794,35781.210223,35362.342994,35364.989227,16538.000000,14277.000000,16538.000000,16538.000000,16538.000000,16538.000000
2048,104955.346267,933235.843146,606447.222319,533589.372372,523651.689826,104951.165396,33035.000000,33035.000000,33035.000000,33035.000000,33035.000000,33035.000000
256,35398.779428,106066.856968,62075.235602,49379.678077,35405.644465,35418.769262,7065.000000,7080.000000,7084.000000,7081.000000,7076.000000,7068.000000
2,63691.941437,798417.204521,532673.963817,63640.653493,63637.700799,63646.835279,34583.000000,41980.000000,37638.000000,34583.000000,34583.000000,34583.000000
32768,175761.937777,135111.357313,138046.798072,144890.209517,157415.998520,171119.592078,6550.000000,8127.000000,8121.000000,6550.000000,6550.000000,6550.000000
32,44114.805950,272838.583655,187706.834710,132553.516483,44114.321269,44141.938754,21719.000000,21730.000000,21720.000000,21707.000000,21706.000000,21734.000000
4096,72059.978136,161758.720689,124840.889704,103062.242436,71464.480408,72296.403265,8280.000000,8069.000000,8069.000000,8069.000000,8280.000000,8280.000000
4,40743.596613,306319.496618,170065.663180,40703.353019,40753.968249,40714.386880,15549.000000,15080.000000,15549.000000,15549.000000,15549.000000,15549.000000
512,56910.520723,310579.870814,203580.998959,89093.755954,56895.860192,56911.598888,13393.000000,13393.000000,13393.000000,13393.000000,13393.000000,13393.000000
64,60908.269652,916330.407057,682197.582425,62720.415121,61012.251499,62715.694463,24201.000000,28197.000000,28197.000000,24181.000000,24205.000000,24219.000000
65536,126862.072733,2598989.990760,2399577.288114,2265363.331694,2194743.404794,1960703.234162,54277.000000,54277.000000,54277.000000,54277.000000,54277.000000,54305.000000
8192,87385.869418,169715.275868,172971.171928,166554.826307,115641.818003,99944.965976,6210.000000,8274.000000,8274.000000,8274.000000,6210.000000,6210.000000
8,51289.929002,626370.350848,260322.290601,263730.236575,51212.891854,51260.313821,17813.000000,19446.000000,17813.000000,17813.000000,17813.000000,17813.000000
