arrival_rate,bp_parameter,Rdynamic_sqrt_6/RR_ratio,Rdynamic_sqrt_6/SRPT_ratio,Rdynamic_sqrt_6/SETF_ratio,Rdynamic_sqrt_6/FCFS_ratio,Rdynamic_sqrt_6/RMLF_ratio,Rdynamic_sqrt_6/Dynamic_ratio,Rdynamic_sqrt_8/RR_ratio,Rdynamic_sqrt_8/SRPT_ratio,Rdynamic_sqrt_8/SETF_ratio,Rdynamic_sqrt_8/FCFS_ratio,Rdynamic_sqrt_8/RMLF_ratio,Rdynamic_sqrt_8/Dynamic_ratio,Rdynamic_sqrt_10/RR_ratio,Rdynamic_sqrt_10/SRPT_ratio,Rdynamic_sqrt_10/SETF_ratio,Rdynamic_sqrt_10/FCFS_ratio,Rdynamic_sqrt_10/RMLF_ratio,Rdynamic_sqrt_10/Dynamic_ratio,Dynamic/SRPT_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_8_ratio,Rdynamic_sqrt_6/Rdynamic_sqrt_10_ratio,Rdynamic_sqrt_8/Rdynamic_sqrt_10_ratio
20,"{'L': 13.0, 'H': 262144}",0.3693989145427209,0.7012705342631526,0.377655232351189,0.4723083639201539,0.4188386033630403,1.9768115626979113,0.4044044920546791,0.767725467067678,0.4134432084074566,0.5170660131493614,0.4585292646449636,2.164141377865936,0.3944163571392808,0.7487638934607695,0.4032318318610495,0.5042953214261728,0.4472043356495827,2.110690596574421,0.3547482964466644,0.9134391971412,0.9365709810363534,1.0253238354206269
20,"{'L': 19.7, 'H': 4096}",0.8204240347180128,1.557501060503236,0.8387610717304869,1.048982870017672,0.9302281174597844,2.482416404218447,0.6447722604871973,1.2240420038852746,0.6591833604853026,0.8243969309676692,0.7310674245049962,1.9509341129536344,0.6568851840635824,1.2470372971941777,0.6715670161691712,0.8398843482053034,0.7448015200684786,1.9875850628485845,0.6274132969217115,1.2724245210209433,1.2489610888203575,0.9815600597025907
20,"{'L': 32.3, 'H': 512}",0.8377783740971101,1.5904467091476802,0.8565032924368673,1.071171889303782,0.9499051305252588,1.5833885126628957,0.8411258718186375,1.5968016317616955,0.8599256090167183,1.0754519537810647,0.9537006513436704,1.5897152329535025,0.8334042636368806,1.582142854808616,0.8520314176230698,1.0655792119196743,0.9449455969587188,1.5751215097537907,1.0044576529565157,0.996020217860747,1.0052484858202444,1.0092651412029747
20,"{'L': 15.3, 'H': 32768}",0.5490150323179739,1.0422555396751212,0.5612858929241963,0.7019630580199883,0.6224942204988021,0.8151978765290077,0.5687570594516052,1.0797339982476843,0.5814691678357221,0.7272049419803004,0.6448784851695339,0.8445115704177995,0.6000701802269441,1.1391791348495384,0.6134821582276684,0.7672414668871005,0.6803824979214838,0.8910064531822636,1.2785307342959376,0.9652891743398024,0.9149180386039824,0.9478175689991852
22,"{'L': 19.7, 'H': 4096}",0.7757822772833991,1.4823341473137197,0.8398115163226337,1.0003886557301962,0.8727560138915484,2.32723818298601,0.6702932440488987,1.2807698673482355,0.725615939096639,0.8643581801162387,0.7540807220591428,2.010785857097251,0.6649521034120134,1.2705642266891262,0.7198339670814206,0.8574706594055178,0.7480719322886344,1.9947631832171715,0.6369499083294434,1.1573774376678707,1.1666739202758996,1.0080323689623338
22,"{'L': 32.3, 'H': 512}",0.8307802858474044,1.5874221707397762,0.8993487889819184,1.0713098219726729,0.934628841013068,1.5662073381664212,0.8363415318494014,1.5980483800407148,0.905369032772399,1.078481173491045,0.9408852495894142,1.5766915353074162,0.8278332948143365,1.5817911766218893,0.8961585678586202,1.0675096109027018,0.93131347248467,1.5606515985080187,1.0135453538343089,0.9933505083865686,1.0035598846428722,1.0102777178549855
22,"{'L': 15.3, 'H': 32768}",0.5119100333071965,0.9781374812801475,0.554160560096732,0.6601194756192001,0.5758994156256928,1.942150685700751,0.568066102471994,1.0854382811816143,0.6149514739613177,0.732533986994202,0.6390750623441376,2.1552028650652857,0.5957093848097103,1.1382579737073588,0.6448762963450746,0.7681806199059977,0.6701737888946161,2.2600795352886984,0.5036362463951782,0.9011451855331116,0.8593284684791695,0.953596026783183
22,"{'L': 13.0, 'H': 262144}",0.4037781569938024,0.771523361099759,0.4371040125721366,0.5206809945475018,0.454250922086549,2.088904774595599,0.4603822710707416,0.8796802675303975,0.4983799507638622,0.593673269891196,0.5179306198809409,2.3817403381570212,0.418349616336461,0.7993659303260806,0.4528781282279412,0.5394712183650335,0.4706438317274015,2.164288721117928,0.3693434810828664,0.8770497527081325,0.9651691820103416,1.1004725547554357
24,"{'L': 15.3, 'H': 32768}",0.4752282399403682,0.9619891777568232,0.5233063720954891,0.6527454926751273,0.5638213737506902,1.885851210607408,0.4997264330498017,1.011580078854849,0.5502830108587937,0.6863947664069958,0.5928865759682681,1.98306754425567,0.6466364539560782,1.3089652894509205,0.7120556994401431,0.8881817098500319,0.7671838984832623,2.5660515033133753,0.5101087362279122,0.9509767915218684,0.7349233669598334,0.7728089407773241
24,"{'L': 13.0, 'H': 262144}",0.3746006680841505,0.758292033997489,0.4124984588968478,0.5145293926044945,0.4444345801369768,2.113814894190955,0.4174709865869804,0.8450730351683905,0.4597059035746075,0.573413534623876,0.4952968813218311,2.355725615368941,0.3881216080995038,0.7856620361873866,0.4273872922448893,0.5331009586647524,0.4604761246689553,2.190111513025324,0.3587315218950233,0.8973094660941237,0.9651631351277744,1.0756190273228805
